Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,round,year,institute,type
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,20583,31515,4,2023,"Indian institute of information technology, Raichur, Karnataka",IIIT
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),30776,35301,4,2023,"Indian institute of information technology, Raichur, Karnataka",IIIT
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,805,1217,4,2023,"Indian institute of information technology, Raichur, Karnataka",IIIT
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,4951,5239,4,2023,"Indian institute of information technology, Raichur, Karnataka",IIIT
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),6033,6602,4,2023,"Indian institute of information technology, Raichur, Karnataka",IIIT
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,10482,13168,4,2023,"Indian institute of information technology, Raichur, Karnataka",IIIT
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),14726,15280,4,2023,"Indian institute of information technology, Raichur, Karnataka",IIIT
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,725,725,4,2023,"Indian institute of information technology, Raichur, Karnataka",IIIT
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2768,8032,4,2023,"Indian institute of information technology, Raichur, Karnataka",IIIT
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),7738,7983,4,2023,"Indian institute of information technology, Raichur, Karnataka",IIIT
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1941,2994,4,2023,"Indian institute of information technology, Raichur, Karnataka",IIIT
"Indian institute of information technology, Raichur, Karnataka","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),2559,2559,4,2023,"Indian institute of information technology, Raichur, Karnataka",IIIT
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,19329,33415,4,2023,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)",IIIT
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),31606,34470,4,2023,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)",IIIT
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1550,1550,4,2023,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)",IIIT
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,5290,5467,4,2023,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)",IIIT
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),5487,5692,4,2023,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)",IIIT
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,11236,13563,4,2023,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)",IIIT
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),14003,15431,4,2023,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)",IIIT
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,5091,8530,4,2023,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)",IIIT
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),7946,8983,4,2023,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)",IIIT
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3205,4350,4,2023,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)",IIIT
"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),4469,4469,4,2023,"Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)",IIIT
"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,53772,75208,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),65925,65925,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,12473,13602,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,23003,24829,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),24880,24880,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10988,11230,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4435,6481,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,93133,155861,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),100501,100501,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,26913,28436,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,63466,78497,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),72806,72806,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,19040,22793,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),22973,22973,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Agricultural Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,6834,7402,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,37130,45898,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),46106,46106,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1576,1576,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,7423,7926,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,16179,17468,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),15597,15597,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,6897,9598,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3033,4179,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,69841,86795,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),76430,76430,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,16693,18728,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,31349,48037,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),59939,59939,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,10072,12855,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),18746,18746,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,4308,6157,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,47070,54479,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),51859,51859,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9037,9345,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,18070,19298,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),19524,19524,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,10330,10890,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4438,4520,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,75140,98844,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),87398,87398,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,19603,20885,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,41134,55907,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),61742,61742,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,12613,16200,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),22030,22030,4,2023,"Assam University, Silchar",GFTI
"Assam University, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,5752,6305,4,2023,"Assam University, Silchar",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture)",AI,OPEN,Gender-Neutral,612,871,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture)",AI,EWS,Gender-Neutral,400,407,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture)",AI,OBC-NCL,Gender-Neutral,325,514,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture)",AI,SC,Gender-Neutral,343,348,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,178,185,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture)",HS,OPEN,Gender-Neutral,1098,3294,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture)",HS,SC,Gender-Neutral,1297,3752,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Architecture (5 Years, Bachelor of Architecture)",HS,ST,Gender-Neutral,208,746,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,13169,16832,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,555,555,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,2873,3156,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,5721,7947,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,642,642,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,4682,5468,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2420,3099,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,25641,28473,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,6024,6103,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,8504,8709,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Artificial Intelligence and Machine Learning (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,6024,9162,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,49820,53421,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,8872,8967,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,17986,18840,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,8935,9452,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4041,4041,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,61780,74849,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,15760,16521,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,20261,20574,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Bio Technology (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,12691,29631,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,28393,48871,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,7947,8629,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,15525,18689,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,9059,10472,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4250,4866,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,52796,73210,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,12040,13680,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,17557,19866,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,6434,22355,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,34952,51819,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,8528,8777,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,15463,17409,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,8633,9951,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2961,3356,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,57255,71681,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,11729,12159,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,13262,15976,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,9324,15730,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,7365,15691,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,421,469,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,2399,2863,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4500,7557,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,374,374,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2023,5139,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1415,2415,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,16257,25610,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,592,1898,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,3939,5780,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,5243,8490,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2675,6041,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,22406,30271,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,4985,5413,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,8425,12622,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,6793,8116,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2836,3964,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,34264,40867,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,8092,9187,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,9339,12160,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,8120,19205,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,18658,25193,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2115,2551,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
"Birla Institute of Technology, Mesra, Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,4147,4563,4,2023,"Birla Institute of Technology, Mesra, Ranchi",GFTI
