Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,round,year,institute,type
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),5681,6727,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1467,1682,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),1600,1600,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,12339,15735,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),17586,20217,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,470,470,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Female-only (including Supernumerary),1100,1100,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2154,2257,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),3869,3927,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,3987,4868,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),8001,9930,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,178,178,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1990,2535,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),3118,4704,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,608,787,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,30896,40259,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),45100,45140,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,6263,6716,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),9705,9705,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,16517,23284,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),30840,40552,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,3076,5473,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),10412,10412,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1920,2577,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),2239,2239,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,9877,20837,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),22034,24879,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,259,259,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2954,3072,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),4859,4859,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Gender-Neutral,135,135,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,5511,6685,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),10060,10290,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2572,3183,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),4787,4787,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1408,1454,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2724,2724,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,22182,51414,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),23554,49940,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1105,1105,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,7649,8394,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),15509,15958,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,15901,30217,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),31268,40119,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4455,7662,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),10959,14604,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1884,2820,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),2830,2830,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,22658,29192,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),33549,41707,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4265,4572,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),6635,6635,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,8047,9771,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),13998,14092,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,670,670,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4313,5124,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),5386,7665,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1472,1596,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Silchar","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),3343,3365,1,2022,"National Institute of Technology, Silchar",NIT
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",JK,OPEN,Gender-Neutral,66523,77372,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",JK,OPEN,Female-only (including Supernumerary),91679,104467,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",JK,EWS,Gender-Neutral,28894,33467,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",JK,OBC-NCL,Gender-Neutral,95184,213785,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",JK,SC,Gender-Neutral,17526,19455,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",JK,SC,Female-only (including Supernumerary),28684,28684,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",JK,ST,Gender-Neutral,5675,5777,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",JK,ST,Female-only (including Supernumerary),5204,5204,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",LA,OPEN,Gender-Neutral,250247,250247,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,37292,44280,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),46790,50329,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,6596,6801,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),8246,8246,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,13003,13590,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),16026,18418,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6255,7001,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),8841,9107,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2709,2781,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),4045,4045,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,OPEN,Gender-Neutral,31789,62986,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,OPEN,Female-only (including Supernumerary),36447,67346,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,OPEN (PwD),Gender-Neutral,755,812,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,EWS,Gender-Neutral,13005,23329,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,OBC-NCL,Gender-Neutral,22500,140342,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,OBC-NCL,Female-only (including Supernumerary),19344,150891,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,OBC-NCL (PwD),Gender-Neutral,552,552,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,SC,Gender-Neutral,12022,17995,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,SC,Female-only (including Supernumerary),15497,20875,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,ST,Gender-Neutral,2855,4816,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",JK,ST,Female-only (including Supernumerary),2181,2181,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",LA,OPEN,Gender-Neutral,192504,192504,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",LA,OPEN,Female-only (including Supernumerary),176718,176718,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,40368,46516,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),47681,56518,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1801,2274,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,6831,7010,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),8364,8553,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,12935,14019,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),18714,19825,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6359,6932,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),9167,9475,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1663,2343,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),3454,3454,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,OPEN,Gender-Neutral,11507,26107,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,OPEN,Female-only (including Supernumerary),20734,30911,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,OPEN (PwD),Gender-Neutral,70,70,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,EWS,Gender-Neutral,5387,8199,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,EWS,Female-only (including Supernumerary),34462,34462,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,OBC-NCL,Gender-Neutral,9441,23892,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,OBC-NCL,Female-only (including Supernumerary),24653,34949,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,OBC-NCL (PwD),Gender-Neutral,250,250,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,SC,Gender-Neutral,3420,5194,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,SC,Female-only (including Supernumerary),11232,11232,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,ST,Gender-Neutral,1085,1692,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",JK,ST,Female-only (including Supernumerary),2765,2765,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",LA,OPEN,Gender-Neutral,106399,106399,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,7052,17811,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),22958,24160,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,442,442,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2620,2843,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),3952,3952,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,4551,6267,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),9757,10496,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,164,164,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2024,2336,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),1244,2493,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,802,927,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",JK,OPEN,Gender-Neutral,44055,59963,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",JK,OPEN,Female-only (including Supernumerary),71461,86281,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",JK,OPEN (PwD),Gender-Neutral,1306,1306,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",JK,EWS,Gender-Neutral,11426,25854,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",JK,OBC-NCL,Gender-Neutral,25610,108479,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",JK,OBC-NCL,Female-only (including Supernumerary),159060,251077,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",JK,SC,Gender-Neutral,4035,12044,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",JK,SC,Female-only (including Supernumerary),22004,27156,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",JK,ST,Gender-Neutral,4363,4998,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",JK,ST,Female-only (including Supernumerary),13645,13645,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",LA,OPEN,Gender-Neutral,238277,238277,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",LA,OPEN,Female-only (including Supernumerary),276845,276845,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,15565,35007,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),35858,40876,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1614,1668,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,5152,5519,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),6271,6271,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,9758,10708,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),15877,17066,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,664,664,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4071,5432,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),7119,7586,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1827,1874,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),3152,3152,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",JK,OPEN,Gender-Neutral,37484,43219,1,2022,"National Institute of Technology, Srinagar",NIT
"National Institute of Technology, Srinagar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",JK,OPEN,Female-only (including Supernumerary),60921,70376,1,2022,"National Institute of Technology, Srinagar",NIT
