Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,round,year,institute,type
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),9747,10349,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,3633,4569,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),7871,7871,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,29043,34544,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),42003,45543,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,3082,3082,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,5771,5869,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),8035,8035,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,11044,11809,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),17499,19192,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,1713,1713,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5948,6213,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),8906,9003,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2296,2334,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),3782,3782,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Gender-Neutral,43390,45404,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Female-only (including Supernumerary),64005,64005,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,EWS,Gender-Neutral,7401,7401,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Gender-Neutral,14099,14289,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Female-only (including Supernumerary),22444,22444,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Gender-Neutral,7932,7932,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Female-only (including Supernumerary),11415,11415,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,ST,Gender-Neutral,4946,4946,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Gender-Neutral,35311,37408,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Female-only (including Supernumerary),53845,53845,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN (PwD),Gender-Neutral,1563,1563,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,EWS,Gender-Neutral,6094,6094,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Gender-Neutral,11037,11327,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Female-only (including Supernumerary),20027,20027,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,Gender-Neutral,6664,6664,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechanical Engineering with Specialization in Manufacturing and Industrial Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,ST,Gender-Neutral,2620,2620,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,32615,35077,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),49479,49479,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,5920,5920,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,12229,12693,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),17402,17402,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,7703,7703,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),11754,11754,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,4513,4513,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,20681,24053,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),23719,23719,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4391,4391,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,7970,8711,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),15141,15141,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5183,5641,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Patna,"Mechatronics and Automation Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),8820,8820,3,2024,National Institute of Technology Patna,NIT
National Institute of Technology Puducherry,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,138928,206045,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),244840,254842,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Civil Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),87784,87784,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,75745,94958,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),89524,89524,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,38366,39489,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,44375,46496,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),41684,44659,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,7576,7990,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,14202,15543,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Female-only (including Supernumerary),997,997,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6029,7386,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),7476,7476,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2265,2265,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),3768,3768,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,27384,63717,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),40897,60539,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,51905,66844,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,20214,26198,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),22808,38465,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,1300,1300,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,7964,11782,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,8926,17166,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),9489,9489,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,6318,16917,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),9484,18657,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Female-only (including Supernumerary),1161,1161,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2655,2844,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),3870,3870,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,5281,6354,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),6144,6144,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1551,3160,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),3782,3782,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,788,792,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,102541,120719,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),95611,157146,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,40202,45980,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),66726,70795,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,13938,36217,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),41593,41593,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,20487,28670,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),31782,33318,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1472,1472,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4590,5184,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),7007,7007,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,8540,11164,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),10426,10426,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5216,5533,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),2681,2681,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1858,1858,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),3260,3260,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,50168,90244,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),83677,91456,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,40008,40008,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),66874,66874,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,28910,31554,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),40490,47439,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,11805,25441,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),11866,11866,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,16370,23799,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),25204,28650,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,384,384,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3783,3933,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),4826,4826,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,6745,8478,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),8536,8536,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4375,4866,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),3837,3837,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1228,1296,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2684,2684,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,55842,160684,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),199749,212367,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,55290,58051,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),78892,84572,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,9712,23746,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),20988,20988,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,30966,39217,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),43917,46509,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,6387,6452,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),8888,8888,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,12070,13200,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),15865,15865,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5853,6958,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Puducherry,"Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),4032,4032,3,2024,National Institute of Technology Puducherry,NIT
National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",HS,OPEN,Gender-Neutral,2104,4948,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",HS,OPEN,Female-only (including Supernumerary),1333,1333,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",HS,EWS,Gender-Neutral,611,611,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",HS,OBC-NCL,Gender-Neutral,2351,4603,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",HS,OBC-NCL,Female-only (including Supernumerary),3118,3118,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",HS,SC,Gender-Neutral,1045,1391,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",HS,ST,Gender-Neutral,1174,1174,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",HS,ST,Female-only (including Supernumerary),1250,1250,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",OS,OPEN,Gender-Neutral,988,1422,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",OS,OPEN,Female-only (including Supernumerary),815,826,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",OS,EWS,Gender-Neutral,650,712,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",OS,OBC-NCL,Gender-Neutral,636,836,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",OS,OBC-NCL,Female-only (including Supernumerary),702,702,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",OS,SC,Gender-Neutral,310,369,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",OS,SC,Female-only (including Supernumerary),416,416,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Architecture (5 Years, Bachelor of Architecture)",OS,ST,Gender-Neutral,201,201,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,75374,111467,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),87615,106148,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,20910,23501,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,38985,41367,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),42802,42827,3,2024,National Institute of Technology Raipur,NIT
National Institute of Technology Raipur,"Bio Medical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,14791,20172,3,2024,National Institute of Technology Raipur,NIT
