Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,round,year,institute,type
Indian Institute of Technology Roorkee,"Architecture (5 Years, Bachelor of Architecture)",AI,ST,Gender-Neutral,1313,1363,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,752,7251,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),12357,15187,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,945,1379,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2738,2738,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3449,3520,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6261,7210,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1996,2210,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3276,3276,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1013,1162,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Biosciences and Bioengineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1759,1759,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3428,4594,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),7632,10397,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,94,162P,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,626,809,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1544,1600,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1847,2235,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),4055,5240,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,829,1333,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2357,2465,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,587,779,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1185,1217,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,OPEN,Gender-Neutral,9374,10556,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),17372,19396,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,EWS,Gender-Neutral,1737,1753,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,EWS,Female-only (including Supernumerary),3689,3689,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,OBC-NCL,Gender-Neutral,4356,4918,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,OBC-NCL,Female-only (including Supernumerary),8773,8806,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,SC,Gender-Neutral,1940,2318,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,SC,Female-only (including Supernumerary),3344,3872,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Chemical Sciences (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,ST,Gender-Neutral,1246,1309,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5247,6397,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),11160,13910,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,55P,262P,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,913,1162,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2154,2219,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2300,2933,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),3485,6229,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1010,1655,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2643,2862,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,284,475,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),537,647,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,271,549,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),1331,2013,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,25,25,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Female-only (including Supernumerary),85,85,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,63,98,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),287,306,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,10,10,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,157,251,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),842,1031,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,18,18,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,81,129,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),434,527,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,52,77,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),241,258,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST (PwD),Gender-Neutral,1P,1P,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,562,710,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),2267,2591,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,97,119,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),360,360,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,268,377,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),1302,1319,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,25,25,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,141,213,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),749,749,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,101,108,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),396,396,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,OPEN,Gender-Neutral,3876,5568,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),6937,9905,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,EWS,Gender-Neutral,745,824,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,EWS,Female-only (including Supernumerary),1932,1932,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,OBC-NCL,Gender-Neutral,2000,2745,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,OBC-NCL,Female-only (including Supernumerary),5298,5911,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,SC,Gender-Neutral,1541,2176,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,SC,Female-only (including Supernumerary),2972,2972,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Economics (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,ST,Gender-Neutral,1034,1064,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1254,2021,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),4916,5593,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,120,169,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Female-only (including Supernumerary),217P,217P,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,258,349,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),742,831,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,740,972,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),2496,2912,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,85,6P,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Female-only (including Supernumerary),112P,112P,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,431,572,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1320,1468,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,262,329,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),534,607,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,1048,1394,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),3077,4563,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,86,86,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,150,249,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),660,678,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS (PwD),Gender-Neutral,24,24,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,366,712,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),1808,2161,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,33,33,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,167,394,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1005,1053,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,169,243,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),428,465,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Energy Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2663,4727,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Energy Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),8350,8350,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Energy Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,952,962,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Energy Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2073,2073,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Energy Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1768,2446,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Energy Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),5506,5506,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Energy Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1382,1470,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Energy Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3082,3082,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Energy Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,822,822,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2523,4200,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),8120,11032,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,229P,229P,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,878,1101,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2507,2507,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1872,2365,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),5296,6251,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1086,1540,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2716,2731,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Engineering Physics (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,855,922,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Geological Technology (5 Years, Integrated Master of Technology)",AI,OPEN,Gender-Neutral,8630,9491,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Geological Technology (5 Years, Integrated Master of Technology)",AI,OPEN,Female-only (including Supernumerary),17925,18509,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Geological Technology (5 Years, Integrated Master of Technology)",AI,EWS,Gender-Neutral,1405,1538,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Geological Technology (5 Years, Integrated Master of Technology)",AI,EWS,Female-only (including Supernumerary),3537,3537,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Geological Technology (5 Years, Integrated Master of Technology)",AI,OBC-NCL,Gender-Neutral,4089,4251,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Geological Technology (5 Years, Integrated Master of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),8207,8510,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Geological Technology (5 Years, Integrated Master of Technology)",AI,SC,Gender-Neutral,2372,2556,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Geological Technology (5 Years, Integrated Master of Technology)",AI,SC,Female-only (including Supernumerary),3154,3154,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Geological Technology (5 Years, Integrated Master of Technology)",AI,ST,Gender-Neutral,1231,1381,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Geological Technology (5 Years, Integrated Master of Technology)",AI,ST,Female-only (including Supernumerary),1988,1988,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,OPEN,Gender-Neutral,6428,8614,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,OPEN,Female-only (including Supernumerary),15223,18953,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,EWS,Gender-Neutral,1300,1527,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,EWS,Female-only (including Supernumerary),3388,3388,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,OBC-NCL,Gender-Neutral,3482,4074,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7127,7221,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,SC,Gender-Neutral,2191,2486,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,SC,Female-only (including Supernumerary),2959,2959,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,ST,Gender-Neutral,1367,1439,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Geophysical Technology (5 Years, Integrated Master of Technology)",AI,ST,Female-only (including Supernumerary),1971,1971,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,OPEN,Gender-Neutral,1078,1470,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),4378,4953,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,EWS,Gender-Neutral,179,271,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,EWS,Female-only (including Supernumerary),849,849,3,2025,Indian Institute of Technology Roorkee,IIT
Indian Institute of Technology Roorkee,"Mathematics & Computing (5 Years, Bachelor of Science and Master of Science (Dual Degree))",AI,EWS (PwD),Gender-Neutral,38,38,3,2025,Indian Institute of Technology Roorkee,IIT
