year,round,type,institute,branch,quota,seat_type,gender,open_rank,close_rank,rank_gap,rank_mid
2022,5,0,9,130,0,6,1,8513.0,8513.0,0.0,8513.0
2022,5,0,9,171,0,4,1,55085.0,58191.0,3106.0,56638.0
2022,5,0,9,171,0,2,1,17885.0,17885.0,0.0,17885.0
2022,5,0,9,201,0,4,1,80894.0,80894.0,0.0,80894.0
2022,5,0,9,201,0,2,1,26873.0,26873.0,0.0,26873.0
2022,5,0,9,201,0,6,1,13668.0,13668.0,0.0,13668.0
2022,5,0,9,220,0,4,1,61390.0,61390.0,0.0,61390.0
2022,5,0,9,220,0,2,1,19753.0,19753.0,0.0,19753.0
2022,5,0,9,220,0,8,1,5350.0,5350.0,0.0,5350.0
2022,5,0,121,93,0,4,1,52389.0,52955.0,566.0,52672.0
2022,5,0,121,93,0,0,1,8930.0,8930.0,0.0,8930.0
2022,5,0,121,93,0,2,1,17378.0,17378.0,0.0,17378.0
2022,5,0,121,93,0,6,1,9812.0,9812.0,0.0,9812.0
2022,5,0,121,105,0,4,1,48064.0,68643.0,20579.0,58353.5
2022,5,0,121,105,0,4,0,58678.0,59481.0,803.0,59079.5
2022,5,0,121,105,0,0,1,10481.0,11513.0,1032.0,10997.0
2022,5,0,121,105,0,0,0,11374.0,11374.0,0.0,11374.0
2022,5,0,121,105,0,2,1,20619.0,23132.0,2513.0,21875.5
2022,5,0,121,105,0,2,0,21197.0,21197.0,0.0,21197.0
2022,5,0,121,105,0,6,1,8795.0,9832.0,1037.0,9313.5
2022,5,0,121,105,0,6,0,9852.0,9852.0,0.0,9852.0
2022,5,0,121,105,0,8,1,3418.0,4171.0,753.0,3794.5
2022,5,0,121,105,2,4,1,251967.0,302016.0,50049.0,276991.5
2022,5,0,121,105,2,2,1,140836.0,150531.0,9695.0,145683.5
2022,5,0,121,130,0,4,1,27128.0,40271.0,13143.0,33699.5
2022,5,0,121,130,0,4,0,27217.0,27217.0,0.0,27217.0
2022,5,0,121,130,0,5,1,1507.0,1507.0,0.0,1507.0
2022,5,0,121,130,0,0,1,6439.0,7253.0,814.0,6846.0
2022,5,0,121,130,0,2,1,13128.0,15071.0,1943.0,14099.5
2022,5,0,121,130,0,2,0,11805.0,11805.0,0.0,11805.0
2022,5,0,121,130,0,6,1,3062.0,8109.0,5047.0,5585.5
2022,5,0,121,130,0,8,1,1461.0,3539.0,2078.0,2500.0
2022,5,0,121,130,2,4,1,94297.0,151621.0,57324.0,122959.0
2022,5,0,121,130,2,2,1,50108.0,61481.0,11373.0,55794.5
2022,5,0,121,130,2,6,1,19625.0,28010.0,8385.0,23817.5
2022,5,0,121,164,0,4,1,47819.0,48027.0,208.0,47923.0
2022,5,0,121,164,0,2,1,15153.0,15153.0,0.0,15153.0
2022,5,0,121,164,0,6,1,7381.0,7381.0,0.0,7381.0
2022,5,0,121,164,0,8,1,4088.0,4088.0,0.0,4088.0
2022,5,0,121,171,0,4,1,35473.0,51563.0,16090.0,43518.0
2022,5,0,121,171,0,4,0,42577.0,42577.0,0.0,42577.0
2022,5,0,121,171,0,0,1,7844.0,8447.0,603.0,8145.5
2022,5,0,121,171,0,1,1,230.0,230.0,0.0,230.0
2022,5,0,121,171,0,2,1,14691.0,16926.0,2235.0,15808.5
2022,5,0,121,171,0,2,0,17864.0,17864.0,0.0,17864.0
2022,5,0,121,171,0,6,1,4098.0,8475.0,4377.0,6286.5
2022,5,0,121,171,0,8,1,3892.0,4053.0,161.0,3972.5
2022,5,0,121,171,2,4,1,162466.0,222729.0,60263.0,192597.5
2022,5,0,121,171,2,2,1,74048.0,78163.0,4115.0,76105.5
2022,5,0,121,171,2,6,1,29164.0,41867.0,12703.0,35515.5
2022,5,0,121,185,0,4,1,46108.0,49007.0,2899.0,47557.5
2022,5,0,121,185,0,0,1,7936.0,7936.0,0.0,7936.0
2022,5,0,121,185,0,2,1,15112.0,16553.0,1441.0,15832.5
2022,5,0,121,185,0,6,1,7465.0,7465.0,0.0,7465.0
2022,5,0,121,217,0,4,1,36292.0,40395.0,4103.0,38343.5
2022,5,0,121,217,0,0,1,7039.0,7039.0,0.0,7039.0
2022,5,0,121,217,0,2,1,14644.0,14644.0,0.0,14644.0
2022,5,0,121,217,0,6,1,6820.0,6820.0,0.0,6820.0
2022,5,0,121,217,0,8,1,3642.0,3642.0,0.0,3642.0
2022,5,0,121,252,0,4,1,53969.0,65306.0,11337.0,59637.5
2022,5,0,121,252,0,4,0,54748.0,54748.0,0.0,54748.0
2022,5,0,121,252,0,0,1,9612.0,11119.0,1507.0,10365.5
2022,5,0,121,252,0,2,1,18614.0,21040.0,2426.0,19827.0
2022,5,0,121,252,0,6,1,8010.0,10437.0,2427.0,9223.5
2022,5,0,121,252,0,8,1,3276.0,4267.0,991.0,3771.5
2022,5,0,121,252,2,4,1,260786.0,309741.0,48955.0,285263.5
2022,5,0,121,252,2,2,1,118442.0,128664.0,10222.0,123553.0
2022,5,0,121,252,2,6,1,33813.0,53657.0,19844.0,43735.0
2022,5,0,121,261,0,4,1,48325.0,57685.0,9360.0,53005.0
2022,5,0,121,261,0,0,1,9009.0,9285.0,276.0,9147.0
2022,5,0,121,261,0,2,1,18075.0,18953.0,878.0,18514.0
2022,5,0,121,261,0,6,1,9786.0,10004.0,218.0,9895.0
2022,5,0,121,261,0,8,1,5198.0,5357.0,159.0,5277.5
2022,5,0,121,261,2,4,1,244667.0,264032.0,19365.0,254349.5
2022,5,0,121,261,2,2,1,87084.0,87100.0,16.0,87092.0
2022,5,0,121,261,2,6,1,43765.0,43765.0,0.0,43765.0
2022,5,0,13,155,2,4,1,121713.0,140494.0,18781.0,131103.5
2022,5,0,13,155,2,0,1,25656.0,26112.0,456.0,25884.0
2022,5,0,13,155,2,2,1,59631.0,79267.0,19636.0,69449.0
2022,5,0,13,155,2,6,1,20309.0,23816.0,3507.0,22062.5
2022,5,0,13,155,2,8,1,6813.0,6813.0,0.0,6813.0
2022,5,0,13,155,5,4,1,47745.0,67073.0,19328.0,57409.0
2022,5,0,13,155,5,0,1,9995.0,11031.0,1036.0,10513.0
2022,5,0,13,155,5,2,1,19778.0,21858.0,2080.0,20818.0
2022,5,0,13,155,5,6,1,9193.0,10549.0,1356.0,9871.0
2022,5,0,13,155,5,8,1,5637.0,5637.0,0.0,5637.0
2022,5,0,13,203,2,4,1,163712.0,223012.0,59300.0,193362.0
2022,5,0,13,203,2,0,1,33486.0,33576.0,90.0,33531.0
2022,5,0,13,203,2,2,1,89579.0,100781.0,11202.0,95180.0
2022,5,0,13,203,2,6,1,20610.0,26870.0,6260.0,23740.0
2022,5,0,13,203,2,8,1,8603.0,8603.0,0.0,8603.0
2022,5,0,13,203,5,4,1,74706.0,85643.0,10937.0,80174.5
2022,5,0,13,203,5,0,1,12897.0,13006.0,109.0,12951.5
2022,5,0,13,203,5,2,1,26240.0,26691.0,451.0,26465.5
2022,5,0,13,203,5,6,1,11921.0,12014.0,93.0,11967.5
2022,5,0,13,203,5,8,1,5319.0,5319.0,0.0,5319.0
2022,5,0,13,252,2,4,1,101689.0,160967.0,59278.0,131328.0
2022,5,0,13,252,2,0,1,26571.0,32132.0,5561.0,29351.5
2022,5,0,13,252,2,2,1,58034.0,77608.0,19574.0,67821.0
2022,5,0,13,252,2,6,1,21110.0,23270.0,2160.0,22190.0
2022,5,0,13,252,2,8,1,7730.0,7730.0,0.0,7730.0
2022,5,0,13,252,5,4,1,55543.0,70241.0,14698.0,62892.0
2022,5,0,13,252,5,0,1,11057.0,11518.0,461.0,11287.5
2022,5,0,13,252,5,2,1,21659.0,23537.0,1878.0,22598.0
2022,5,0,13,252,5,6,1,9839.0,10600.0,761.0,10219.5
2022,5,0,13,252,5,8,1,4831.0,4831.0,0.0,4831.0
2022,5,0,8,71,0,4,1,47708.0,67162.0,19454.0,57435.0
2022,5,0,8,71,0,0,1,10069.0,11014.0,945.0,10541.5
2022,5,0,8,71,0,2,1,20722.0,23525.0,2803.0,22123.5
2022,5,0,8,71,0,6,1,7781.0,10707.0,2926.0,9244.0
2022,5,0,8,71,0,8,1,5001.0,5165.0,164.0,5083.0
2022,5,0,8,130,0,4,1,34623.0,39511.0,4888.0,37067.0
2022,5,0,8,130,0,5,1,1537.0,1537.0,0.0,1537.0
2022,5,0,8,130,0,0,1,6061.0,6454.0,393.0,6257.5
2022,5,0,8,130,0,2,1,13414.0,15408.0,1994.0,14411.0
2022,5,0,8,130,0,6,1,7708.0,8542.0,834.0,8125.0
2022,5,0,8,130,0,8,1,3054.0,3401.0,347.0,3227.5
2022,5,0,8,171,0,4,1,39811.0,52362.0,12551.0,46086.5
2022,5,0,8,171,0,0,1,8626.0,8831.0,205.0,8728.5
2022,5,0,8,171,0,2,1,15898.0,16785.0,887.0,16341.5
2022,5,0,8,171,0,6,1,8790.0,9678.0,888.0,9234.0
2022,5,0,8,171,0,8,1,4164.0,4183.0,19.0,4173.5
2022,5,0,88,205,0,4,1,24238.0,87371.0,63133.0,55804.5
2022,5,0,88,205,0,0,1,12822.0,13276.0,454.0,13049.0
2022,5,0,88,205,0,2,1,25694.0,27763.0,2069.0,26728.5
2022,5,0,88,205,0,6,1,10250.0,13630.0,3380.0,11940.0
2022,5,0,88,205,0,8,1,4021.0,6105.0,2084.0,5063.0
2022,5,0,90,203,0,4,1,21160.0,78131.0,56971.0,49645.5
2022,5,0,90,203,0,5,1,1639.0,1639.0,0.0,1639.0
2022,5,0,90,203,0,0,1,11655.0,12987.0,1332.0,12321.0
2022,5,0,90,203,0,2,1,22878.0,26807.0,3929.0,24842.5
2022,5,0,90,203,0,6,1,8651.0,11736.0,3085.0,10193.5
2022,5,0,90,203,0,8,1,4199.0,5576.0,1377.0,4887.5
2022,5,0,117,6,0,0,1,11499.0,11499.0,0.0,11499.0
2022,5,0,117,6,0,6,1,12414.0,12414.0,0.0,12414.0
2022,5,0,117,105,0,0,1,8577.0,8577.0,0.0,8577.0
2022,5,0,117,105,0,8,1,979.0,979.0,0.0,979.0
2022,5,0,117,130,0,4,1,44224.0,44224.0,0.0,44224.0
2022,5,0,117,130,0,0,1,8114.0,8485.0,371.0,8299.5
2022,5,0,117,130,0,2,1,14866.0,16903.0,2037.0,15884.5
2022,5,0,117,155,0,4,1,44174.0,44174.0,0.0,44174.0
2022,5,0,117,155,0,0,1,9104.0,9104.0,0.0,9104.0
2022,5,0,117,171,0,4,1,52558.0,52558.0,0.0,52558.0
2022,5,0,117,171,0,0,1,8917.0,8917.0,0.0,8917.0
2022,5,0,117,252,0,4,1,57148.0,57148.0,0.0,57148.0
2022,5,0,117,252,0,0,1,10099.0,10099.0,0.0,10099.0
2022,5,0,19,208,0,4,1,59063.0,86375.0,27312.0,72719.0
2022,5,0,19,208,0,0,1,12698.0,13274.0,576.0,12986.0
2022,5,0,19,208,0,2,1,26382.0,27282.0,900.0,26832.0
2022,5,0,19,208,0,6,1,13290.0,13685.0,395.0,13487.5
2022,5,0,19,208,0,8,1,4550.0,5758.0,1208.0,5154.0
2022,5,0,10,122,0,4,1,39232.0,53935.0,14703.0,46583.5
2022,5,0,10,122,0,5,1,1895.0,1895.0,0.0,1895.0
2022,5,0,10,122,0,0,1,7923.0,8928.0,1005.0,8425.5
2022,5,0,10,122,0,2,1,15594.0,18918.0,3324.0,17256.0
2022,5,0,10,122,0,6,1,9010.0,9811.0,801.0,9410.5
2022,5,0,10,122,0,8,1,3684.0,4527.0,843.0,4105.5
2022,5,0,10,125,0,4,1,21229.0,56449.0,35220.0,38839.0
2022,5,0,10,125,0,0,1,8321.0,9066.0,745.0,8693.5
2022,5,0,10,125,0,2,1,16684.0,18884.0,2200.0,17784.0
2022,5,0,10,125,0,6,1,8799.0,10261.0,1462.0,9530.0
2022,5,0,10,125,0,8,1,4206.0,4697.0,491.0,4451.5
2022,5,0,68,95,0,4,1,37984.0,52290.0,14306.0,45137.0
2022,5,0,68,95,0,0,1,8107.0,8971.0,864.0,8539.0
2022,5,0,68,95,0,2,1,15120.0,17718.0,2598.0,16419.0
2022,5,0,68,95,0,6,1,8502.0,9723.0,1221.0,9112.5
2022,5,0,68,95,0,8,1,2991.0,3797.0,806.0,3394.0
2022,5,0,68,95,2,4,1,56613.0,66986.0,10373.0,61799.5
2022,5,0,68,95,2,0,1,11830.0,15517.0,3687.0,13673.5
2022,5,0,68,95,2,2,1,23016.0,32799.0,9783.0,27907.5
2022,5,0,68,95,2,6,1,17755.0,17877.0,122.0,17816.0
2022,5,0,68,95,2,8,1,4660.0,5098.0,438.0,4879.0
2022,5,0,118,82,0,4,1,69503.0,80041.0,10538.0,74772.0
2022,5,0,118,82,0,0,1,13007.0,13040.0,33.0,13023.5
2022,5,0,118,82,0,2,1,23655.0,26818.0,3163.0,25236.5
2022,5,0,118,82,0,6,1,11486.0,13574.0,2088.0,12530.0
2022,5,0,118,82,0,8,1,6089.0,6106.0,17.0,6097.5
2022,5,0,118,171,0,4,1,56005.0,69198.0,13193.0,62601.5
2022,5,0,118,171,0,0,1,10298.0,10387.0,89.0,10342.5
2022,5,0,118,171,0,2,1,20253.0,22202.0,1949.0,21227.5
2022,5,0,118,171,0,6,1,9435.0,11819.0,2384.0,10627.0
2022,5,0,118,171,0,8,1,3473.0,4389.0,916.0,3931.0
2022,5,0,118,188,0,4,1,65846.0,73581.0,7735.0,69713.5
2022,5,0,118,188,0,0,1,11610.0,11615.0,5.0,11612.5
2022,5,0,118,188,0,2,1,23028.0,25103.0,2075.0,24065.5
2022,5,0,118,188,0,6,1,11800.0,12265.0,465.0,12032.5
2022,5,0,118,188,0,8,1,5419.0,5483.0,64.0,5451.0
2022,5,0,118,217,0,4,1,49664.0,63689.0,14025.0,56676.5
2022,5,0,118,217,0,0,1,9562.0,9668.0,106.0,9615.0
2022,5,0,118,217,0,2,1,19510.0,20310.0,800.0,19910.0
2022,5,0,118,217,0,6,1,9924.0,10427.0,503.0,10175.5
2022,5,0,118,217,0,8,1,1958.0,3858.0,1900.0,2908.0
2022,5,0,7,130,0,4,1,35599.0,59925.0,24326.0,47762.0
2022,5,0,7,130,0,0,1,8958.0,9341.0,383.0,9149.5
2022,5,0,7,130,0,2,1,17619.0,20047.0,2428.0,18833.0
2022,5,0,7,130,0,6,1,8260.0,10639.0,2379.0,9449.5
2022,5,0,7,130,0,8,1,4720.0,5221.0,501.0,4970.5
2022,5,0,7,144,0,4,1,25003.0,62650.0,37647.0,43826.5
2022,5,0,7,144,0,0,1,9343.0,9814.0,471.0,9578.5
2022,5,0,7,144,0,2,1,18640.0,20349.0,1709.0,19494.5
2022,5,0,7,144,0,6,1,9133.0,10814.0,1681.0,9973.5
2022,5,0,7,144,0,8,1,5022.0,5667.0,645.0,5344.5
2022,5,0,7,171,0,4,1,47333.0,70354.0,23021.0,58843.5
2022,5,0,7,171,0,0,1,10650.0,10842.0,192.0,10746.0
2022,5,0,7,171,0,2,1,20639.0,22544.0,1905.0,21591.5
2022,5,0,7,171,0,6,1,11025.0,11747.0,722.0,11386.0
2022,5,0,7,171,0,8,1,4492.0,5731.0,1239.0,5111.5
2022,5,0,7,173,0,4,1,56910.0,73501.0,16591.0,65205.5
2022,5,0,7,173,0,0,1,10862.0,11085.0,223.0,10973.5
2022,5,0,7,173,0,2,1,22063.0,22737.0,674.0,22400.0
2022,5,0,7,173,0,6,1,11124.0,12307.0,1183.0,11715.5
2022,5,0,7,173,0,8,1,4925.0,5409.0,484.0,5167.0
2022,6,0,47,105,0,4,1,9193.0,13624.0,4431.0,11408.5
2022,6,0,47,105,0,4,0,16138.0,21674.0,5536.0,18906.0
2022,6,0,47,105,0,0,1,1907.0,2171.0,264.0,2039.0
2022,6,0,47,105,0,0,0,3334.0,3334.0,0.0,3334.0
2022,6,0,47,105,0,2,1,4094.0,4615.0,521.0,4354.5
2022,6,0,47,105,0,2,0,6261.0,8015.0,1754.0,7138.0
2022,6,0,47,105,0,6,1,1729.0,2362.0,633.0,2045.5
2022,6,0,47,105,0,6,0,2464.0,2464.0,0.0,2464.0
2022,6,0,47,105,0,8,1,677.0,737.0,60.0,707.0
2022,6,0,47,105,0,8,0,990.0,990.0,0.0,990.0
2022,6,0,47,107,0,4,1,13928.0,14224.0,296.0,14076.0
2022,6,0,47,107,0,4,0,18771.0,18771.0,0.0,18771.0
2022,6,0,47,107,0,0,1,1982.0,1982.0,0.0,1982.0
2022,6,0,47,107,0,0,0,3448.0,3448.0,0.0,3448.0
2022,6,0,47,107,0,2,1,4717.0,4961.0,244.0,4839.0
2022,6,0,47,107,0,6,1,2375.0,2375.0,0.0,2375.0
2022,6,0,47,107,0,6,0,3561.0,3561.0,0.0,3561.0
2022,6,0,47,108,0,4,1,14571.0,14813.0,242.0,14692.0
2022,6,0,47,108,0,4,0,22114.0,22114.0,0.0,22114.0
2022,6,0,47,108,0,0,1,2050.0,2050.0,0.0,2050.0
2022,6,0,47,108,0,2,1,4987.0,5008.0,21.0,4997.5
2022,6,0,47,108,0,2,0,9188.0,9188.0,0.0,9188.0
2022,6,0,47,108,0,6,1,2621.0,2628.0,7.0,2624.5
2022,6,0,47,108,0,8,0,1473.0,1473.0,0.0,1473.0
2022,6,0,47,109,0,4,1,14982.0,15033.0,51.0,15007.5
2022,6,0,47,109,0,4,0,21738.0,21738.0,0.0,21738.0
2022,6,0,47,109,0,0,1,2186.0,2186.0,0.0,2186.0
2022,6,0,47,109,0,2,1,4734.0,5176.0,442.0,4955.0
2022,6,0,47,109,0,6,1,1720.0,1720.0,0.0,1720.0
2022,6,0,47,109,0,6,0,3584.0,3673.0,89.0,3628.5
2022,6,0,47,109,0,8,1,910.0,910.0,0.0,910.0
2022,6,0,47,130,0,4,1,1702.0,2769.0,1067.0,2235.5
2022,6,0,47,130,0,4,0,3119.0,5436.0,2317.0,4277.5
2022,6,0,47,130,0,5,0,74.0,74.0,0.0,74.0
2022,6,0,47,130,0,0,1,346.0,355.0,9.0,350.5
2022,6,0,47,130,0,0,0,787.0,787.0,0.0,787.0
2022,6,0,47,130,0,1,1,21.0,21.0,0.0,21.0
2022,6,0,47,130,0,2,1,657.0,859.0,202.0,758.0
2022,6,0,47,130,0,2,0,1208.0,2212.0,1004.0,1710.0
2022,6,0,47,130,0,3,1,34.0,34.0,0.0,34.0
2022,6,0,47,130,0,6,1,280.0,366.0,86.0,323.0
2022,6,0,47,130,0,6,0,725.0,725.0,0.0,725.0
2022,6,0,47,130,0,8,1,142.0,204.0,62.0,173.0
2022,6,0,47,130,0,8,0,225.0,225.0,0.0,225.0
2022,6,0,47,131,0,4,1,2821.0,3240.0,419.0,3030.5
2022,6,0,47,131,0,4,0,5048.0,5048.0,0.0,5048.0
2022,6,0,47,131,0,0,1,459.0,459.0,0.0,459.0
2022,6,0,47,131,0,2,1,1156.0,1240.0,84.0,1198.0
2022,6,0,47,131,0,2,0,2716.0,2716.0,0.0,2716.0
2022,6,0,47,131,0,6,1,545.0,545.0,0.0,545.0
2022,6,0,47,131,0,8,1,371.0,371.0,0.0,371.0
2022,6,0,47,160,0,4,1,6646.0,7729.0,1083.0,7187.5
2022,6,0,47,160,0,4,0,11359.0,11359.0,0.0,11359.0
2022,6,0,47,160,0,0,1,1264.0,1264.0,0.0,1264.0
2022,6,0,47,160,0,2,1,2653.0,2827.0,174.0,2740.0
2022,6,0,47,160,0,6,1,1190.0,1190.0,0.0,1190.0
2022,6,0,47,160,0,6,0,2607.0,2607.0,0.0,2607.0
2022,6,0,47,160,0,8,1,854.0,854.0,0.0,854.0
2022,6,0,47,155,0,4,1,5136.0,6631.0,1495.0,5883.5
2022,6,0,47,155,0,4,0,8389.0,10729.0,2340.0,9559.0
2022,6,0,47,155,0,0,1,829.0,1140.0,311.0,984.5
2022,6,0,47,155,0,0,0,1663.0,1663.0,0.0,1663.0
2022,6,0,47,155,0,2,1,1884.0,2490.0,606.0,2187.0
2022,6,0,47,155,0,2,0,4126.0,4801.0,675.0,4463.5
2022,6,0,47,155,0,6,1,1155.0,1440.0,285.0,1297.5
2022,6,0,47,155,0,6,0,1877.0,1941.0,64.0,1909.0
2022,6,0,47,155,0,8,1,636.0,661.0,25.0,648.5
2022,6,0,47,155,0,8,0,1052.0,1052.0,0.0,1052.0
2022,6,0,47,171,0,4,1,3159.0,4571.0,1412.0,3865.0
2022,6,0,47,171,0,4,0,5949.0,6884.0,935.0,6416.5
2022,6,0,47,171,0,5,1,178.0,178.0,0.0,178.0
2022,6,0,47,171,0,0,1,614.0,662.0,48.0,638.0
2022,6,0,47,171,0,0,0,959.0,959.0,0.0,959.0
2022,6,0,47,171,0,2,1,1318.0,1701.0,383.0,1509.5
2022,6,0,47,171,0,2,0,2826.0,3246.0,420.0,3036.0
2022,6,0,47,171,0,6,1,876.0,1090.0,214.0,983.0
2022,6,0,47,171,0,6,0,1264.0,1386.0,122.0,1325.0
2022,6,0,47,171,0,8,1,338.0,390.0,52.0,364.0
2022,6,0,47,171,0,8,0,853.0,853.0,0.0,853.0
2022,6,0,47,252,0,4,1,7249.0,9074.0,1825.0,8161.5
2022,6,0,47,252,0,4,0,14779.0,17941.0,3162.0,16360.0
2022,6,0,47,252,0,0,1,1314.0,1492.0,178.0,1403.0
2022,6,0,47,252,0,0,0,2678.0,2678.0,0.0,2678.0
2022,6,0,47,252,0,2,1,2925.0,3474.0,549.0,3199.5
2022,6,0,47,252,0,2,0,5713.0,6902.0,1189.0,6307.5
2022,6,0,47,252,0,6,1,1497.0,2013.0,516.0,1755.0
2022,6,0,47,252,0,6,0,2505.0,2505.0,0.0,2505.0
2022,6,0,47,252,0,8,1,532.0,978.0,446.0,755.0
2022,6,0,47,252,0,8,0,1079.0,1079.0,0.0,1079.0
2022,6,0,47,254,0,4,1,10490.0,11159.0,669.0,10824.5
2022,6,0,47,254,0,4,0,16897.0,16897.0,0.0,16897.0
2022,6,0,47,254,0,0,1,1684.0,1684.0,0.0,1684.0
2022,6,0,47,254,0,2,1,3544.0,4012.0,468.0,3778.0
2022,6,0,47,254,0,2,0,8336.0,8336.0,0.0,8336.0
2022,6,0,47,254,0,6,1,2036.0,2055.0,19.0,2045.5
2022,6,0,47,254,0,8,1,1058.0,1058.0,0.0,1058.0
2022,6,0,47,254,0,8,0,1430.0,1430.0,0.0,1430.0
2022,6,0,47,255,0,4,1,10951.0,12484.0,1533.0,11717.5
2022,6,0,47,255,0,4,0,21755.0,21755.0,0.0,21755.0
2022,6,0,47,255,0,0,1,1798.0,1798.0,0.0,1798.0
2022,6,0,47,255,0,2,1,4107.0,4368.0,261.0,4237.5
2022,6,0,47,255,0,2,0,7954.0,7954.0,0.0,7954.0
2022,6,0,47,255,0,6,1,2321.0,2321.0,0.0,2321.0
2022,6,0,47,255,0,6,0,3317.0,3317.0,0.0,3317.0
2022,6,0,47,255,0,8,1,1049.0,1049.0,0.0,1049.0
2022,6,0,47,257,0,4,1,10269.0,11778.0,1509.0,11023.5
2022,6,0,47,257,0,4,0,19294.0,19294.0,0.0,19294.0
2022,6,0,47,257,0,0,1,1724.0,1756.0,32.0,1740.0
2022,6,0,47,257,0,2,1,4096.0,4374.0,278.0,4235.0
2022,6,0,47,257,0,2,0,8408.0,8408.0,0.0,8408.0
2022,6,0,47,257,0,6,1,2306.0,2306.0,0.0,2306.0
2022,6,0,47,257,0,6,0,3285.0,3285.0,0.0,3285.0
2022,6,0,47,257,0,8,1,1025.0,1025.0,0.0,1025.0
2022,6,0,47,267,0,4,1,9953.0,14122.0,4169.0,12037.5
2022,6,0,47,267,0,4,0,18657.0,18693.0,36.0,18675.0
2022,6,0,47,267,0,0,1,2185.0,2185.0,0.0,2185.0
2022,6,0,47,267,0,0,0,3442.0,3442.0,0.0,3442.0
2022,6,0,47,267,0,2,1,4661.0,5010.0,349.0,4835.5
2022,6,0,47,267,0,2,0,7466.0,7466.0,0.0,7466.0
2022,6,0,47,267,0,6,1,2170.0,2429.0,259.0,2299.5
2022,6,0,47,267,0,6,0,3643.0,3643.0,0.0,3643.0
2022,6,0,47,267,0,8,1,1269.0,1269.0,0.0,1269.0
2022,6,0,47,268,0,4,1,13731.0,14970.0,1239.0,14350.5
2022,6,0,47,268,0,4,0,21645.0,21645.0,0.0,21645.0
2022,6,0,47,268,0,0,1,2248.0,2248.0,0.0,2248.0
2022,6,0,47,268,0,2,1,5277.0,5316.0,39.0,5296.5
2022,6,0,47,268,0,2,0,8961.0,8961.0,0.0,8961.0
2022,6,0,47,268,0,6,1,2538.0,2538.0,0.0,2538.0
2022,6,0,47,268,0,8,1,1357.0,1357.0,0.0,1357.0
2022,6,0,48,4,0,4,1,577.0,2119.0,1542.0,1348.0
2022,6,0,48,4,0,4,0,2312.0,4081.0,1769.0,3196.5
2022,6,0,48,4,0,5,1,164.0,164.0,0.0,164.0
2022,6,0,48,4,0,0,1,236.0,496.0,260.0,366.0
2022,6,0,48,4,0,0,0,1220.0,1325.0,105.0,1272.5
2022,6,0,48,4,0,2,1,698.0,1211.0,513.0,954.5
2022,6,0,48,4,0,2,0,2993.0,3680.0,687.0,3336.5
2022,6,0,48,4,0,6,1,275.0,726.0,451.0,500.5
2022,6,0,48,4,0,6,0,470.0,1141.0,671.0,805.5
2022,6,0,48,4,0,8,1,317.0,396.0,79.0,356.5
2022,6,0,48,4,0,8,0,231.0,231.0,0.0,231.0
2022,6,0,48,67,0,4,1,552.0,2158.0,1606.0,1355.0
2022,6,0,48,67,0,4,0,1248.0,3895.0,2647.0,2571.5
2022,6,0,48,67,0,0,1,372.0,564.0,192.0,468.0
2022,6,0,48,67,0,2,1,1372.0,2029.0,657.0,1700.5
2022,6,0,48,67,0,2,0,1924.0,1924.0,0.0,1924.0
2022,6,0,48,67,0,6,1,548.0,742.0,194.0,645.0
2022,6,0,48,67,0,6,0,2391.0,2391.0,0.0,2391.0
2022,6,0,48,67,0,8,1,427.0,427.0,0.0,427.0
2022,6,0,48,93,0,4,1,1420.0,2081.0,661.0,1750.5
2022,6,0,48,93,0,4,0,2571.0,4591.0,2020.0,3581.0
2022,6,0,48,93,0,5,1,94.0,137.0,43.0,115.5
2022,6,0,48,93,0,0,1,337.0,461.0,124.0,399.0
2022,6,0,48,93,0,0,0,934.0,1145.0,211.0,1039.5
2022,6,0,48,93,0,2,1,683.0,1173.0,490.0,928.0
2022,6,0,48,93,0,2,0,2395.0,3576.0,1181.0,2985.5
2022,6,0,48,93,0,6,1,416.0,698.0,282.0,557.0
2022,6,0,48,93,0,6,0,885.0,1343.0,458.0,1114.0
2022,6,0,48,93,0,8,1,270.0,404.0,134.0,337.0
2022,6,0,48,93,0,8,0,680.0,695.0,15.0,687.5
2022,6,0,48,101,0,4,1,4360.0,5500.0,1140.0,4930.0
2022,6,0,48,101,0,4,0,10036.0,11453.0,1417.0,10744.5
2022,6,0,48,101,0,0,1,1103.0,1269.0,166.0,1186.0
2022,6,0,48,101,0,0,0,1968.0,1968.0,0.0,1968.0
2022,6,0,48,101,0,2,1,2261.0,3138.0,877.0,2699.5
2022,6,0,48,101,0,2,0,6306.0,6728.0,422.0,6517.0
2022,6,0,48,101,0,6,1,1161.0,1788.0,627.0,1474.5
2022,6,0,48,101,0,6,0,2399.0,2399.0,0.0,2399.0
2022,6,0,48,101,0,8,1,969.0,1024.0,55.0,996.5
2022,6,0,48,101,0,8,0,1278.0,1278.0,0.0,1278.0
2022,6,0,48,105,0,4,1,1941.0,3471.0,1530.0,2706.0
2022,6,0,48,105,0,4,0,4728.0,7079.0,2351.0,5903.5
2022,6,0,48,105,0,5,1,141.0,156.0,15.0,148.5
2022,6,0,48,105,0,0,1,457.0,693.0,236.0,575.0
2022,6,0,48,105,0,0,0,1370.0,1628.0,258.0,1499.0
2022,6,0,48,105,0,2,1,1022.0,1633.0,611.0,1327.5
