year,round,type,institute,branch,quota,seat_type,gender,open_rank,close_rank,rank_gap,rank_mid,open_rank_t-1,close_rank_t-1,open_rank_t-2,close_rank_t-2,open_rank_mean_last_2,close_rank_mean_last_2,open_rank_std_last_2,close_rank_std_last_2
2024,4,0,111,171,2,0,0,5815.0,5815.0,0.0,5815.0,4256.0,4256.0,5962.0,5962.0,5035.5,5035.5,1102.3794718698275,1102.3794718698275
2024,4,0,111,171,2,2,1,4592.0,6723.0,2131.0,5657.5,3388.0,4919.0,4590.0,5846.0,3990.0,5821.0,851.3565645486033,1275.6206332605318
2024,4,0,111,171,2,2,0,9665.0,9665.0,0.0,9665.0,7276.0,7276.0,6056.0,6056.0,8470.5,8470.5,1689.2781002546621,1689.2781002546621
2024,4,0,111,171,2,6,1,1491.0,3055.0,1564.0,2273.0,1646.0,2114.0,2014.0,2368.0,1568.5,2584.5,109.60155108391487,665.3874810965413
2024,4,0,111,171,2,6,0,7369.0,7369.0,0.0,7369.0,3205.0,3205.0,2668.0,2668.0,5287.0,5287.0,2944.392636860784,2944.392636860784
2024,4,0,111,171,2,8,1,1412.0,1462.0,50.0,1437.0,829.0,882.0,753.0,1347.0,1120.5,1172.0,412.2432534317572,410.1219330881976
2024,4,0,111,171,2,8,0,4352.0,4352.0,0.0,4352.0,1269.0,1269.0,1861.0,1861.0,2810.5,2810.5,2180.0102063981262,2180.0102063981262
2024,4,0,111,171,5,4,1,3958.0,5245.0,1287.0,4601.5,4801.0,6127.0,4830.0,6009.0,4379.5,5686.0,596.0910165402596,623.668181006535
2024,4,0,111,171,5,4,0,8260.0,9308.0,1048.0,8784.0,8842.0,10481.0,6912.0,6912.0,8551.0,9894.5,411.5361466505707,829.4362543318202
2024,4,0,111,171,5,5,1,136.0,136.0,0.0,136.0,161.0,161.0,103.0,103.0,148.5,148.5,17.67766952966369,17.67766952966369
2024,4,0,111,171,5,0,1,725.0,751.0,26.0,738.0,858.0,895.0,873.0,893.0,791.5,823.0,94.04520189781083,101.82337649086284
2024,4,0,111,171,5,0,0,1395.0,1395.0,0.0,1395.0,1746.0,1746.0,1376.0,1376.0,1570.5,1570.5,248.19448019647817,248.19448019647817
2024,4,0,111,171,5,2,1,1653.0,1774.0,121.0,1713.5,1868.0,2222.0,1620.0,2015.0,1760.5,1998.0,152.02795795510772,316.7838379715733
2024,4,0,111,171,5,2,0,3143.0,3143.0,0.0,3143.0,3556.0,3556.0,3876.0,3876.0,3349.5,3349.5,292.03510063004416,292.03510063004416
2024,4,0,111,171,5,6,1,239.0,706.0,467.0,472.5,400.0,1264.0,439.0,868.0,319.5,985.0,113.84419177103415,394.5655839020935
2024,4,0,111,171,5,6,0,1713.0,1713.0,0.0,1713.0,1725.0,1725.0,1997.0,1997.0,1719.0,1719.0,8.48528137423857,8.48528137423857
2024,4,0,111,171,5,8,1,343.0,356.0,13.0,349.5,388.0,450.0,256.0,275.0,365.5,403.0,31.81980515339464,66.46803743153546
2024,4,0,111,171,5,8,0,928.0,928.0,0.0,928.0,704.0,704.0,528.0,528.0,816.0,816.0,158.39191898578665,158.39191898578665
2024,4,0,111,185,2,4,1,13280.0,15934.0,2654.0,14607.0,9643.0,12561.0,13190.0,16272.0,11461.5,14247.5,2571.7473631754733,2385.0711729422246
2024,4,0,111,185,2,4,0,19966.0,20728.0,762.0,20347.0,17465.0,17607.0,18011.0,19205.0,18715.5,19167.5,1768.4740597475554,2206.880264083215
2024,4,0,111,185,2,5,1,335.0,335.0,0.0,335.0,397.0,397.0,810.0,810.0,366.0,366.0,43.840620433565945,43.840620433565945
2024,4,0,111,185,2,0,1,5102.0,5242.0,140.0,5172.0,2772.0,2953.0,2493.0,2672.0,3937.0,4097.5,1647.5588001646556,1618.5674221360073
2024,4,0,111,185,2,0,0,7388.0,7388.0,0.0,7388.0,5380.0,5380.0,6237.0,6237.0,6384.0,6384.0,1419.8704166225875,1419.8704166225875
2024,4,0,111,185,2,2,1,8078.0,10265.0,2187.0,9171.5,5617.0,6941.0,5595.0,7006.0,6847.5,8603.0,1740.1897885000935,2350.422940664084
2024,4,0,111,185,2,2,0,11525.0,11525.0,0.0,11525.0,8637.0,8637.0,11606.0,11606.0,10081.0,10081.0,2042.1243840667491,2042.1243840667491
2024,4,0,111,185,2,6,1,3400.0,5232.0,1832.0,4316.0,2596.0,2904.0,3913.0,4258.0,2998.0,4068.0,568.5138520739843,1646.1445866022827
2024,4,0,111,185,2,6,0,8088.0,8088.0,0.0,8088.0,4002.0,4002.0,4812.0,4812.0,6045.0,6045.0,2889.238307928233,2889.238307928233
2024,4,0,111,185,2,8,1,1582.0,1582.0,0.0,1582.0,1428.0,1428.0,1459.0,1481.0,1505.0,1505.0,108.89444430272832,108.89444430272832
2024,4,0,111,185,5,4,1,7450.0,9315.0,1865.0,8382.5,9003.0,12032.0,10365.0,12367.0,8226.5,10673.5,1098.1368311827082,1921.2091244838496
2024,4,0,111,185,5,4,0,16629.0,17092.0,463.0,16860.5,14268.0,16523.0,12289.0,16886.0,15448.5,16807.5,1669.4791103814387,402.34375849514555
2024,4,0,111,185,5,0,1,1472.0,1659.0,187.0,1565.5,1748.0,1907.0,1921.0,2027.0,1610.0,1783.0,195.16147160748713,175.36248173426378
2024,4,0,111,185,5,0,0,3127.0,3127.0,0.0,3127.0,3359.0,3359.0,3082.0,3082.0,3243.0,3243.0,164.04877323527901,164.04877323527901
2024,4,0,111,185,5,2,1,2890.0,4328.0,1438.0,3609.0,3457.0,4691.0,3048.0,4571.0,3173.5,4509.5,400.92954493277244,256.6797615707168
2024,4,0,111,185,5,2,0,5758.0,5967.0,209.0,5862.5,7500.0,7916.0,7764.0,8034.0,6629.0,6941.5,1231.7800128269657,1378.1511165325812
2024,4,0,111,185,5,6,1,631.0,2055.0,1424.0,1343.0,2712.0,2776.0,1950.0,2128.0,1671.5,2415.5,1471.4892116492053,509.8239892355008
2024,4,0,111,185,5,8,1,566.0,735.0,169.0,650.5,540.0,854.0,387.0,1053.0,553.0,794.5,18.384776310850235,84.14570696119915
2024,4,0,111,202,2,4,1,45352.0,50981.0,5629.0,48166.5,52069.0,54545.0,45146.0,49183.0,48710.5,52763.0,4749.6362492300395,2520.1285681488553
2024,4,0,111,202,2,4,0,70560.0,70560.0,0.0,70560.0,64085.0,64085.0,49087.0,49087.0,67322.5,67322.5,4578.516408182895,4578.516408182895
2024,4,0,111,202,2,0,1,11767.0,12657.0,890.0,12212.0,10216.0,10405.0,9596.0,10225.0,10991.5,11531.0,1096.7226176203353,1592.404471232105
2024,4,0,111,202,2,2,1,23462.0,23683.0,221.0,23572.5,17262.0,22461.0,17727.0,20797.0,20362.0,23072.0,4384.062043356595,864.0844866099611
2024,4,0,111,202,2,2,0,28898.0,28898.0,0.0,28898.0,31334.0,31334.0,32516.0,32516.0,30116.0,30116.0,1722.5121189704298,1722.5121189704298
2024,4,0,111,202,2,6,1,12506.0,12506.0,0.0,12506.0,11984.0,12237.0,8880.0,10709.0,12245.0,12371.5,369.10973977937783,190.21172413918129
2024,4,0,111,202,2,6,0,12930.0,12930.0,0.0,12930.0,18332.0,18332.0,15115.0,15115.0,15631.0,15631.0,3819.79083196973,3819.79083196973
2024,4,0,111,202,2,8,1,5108.0,5108.0,0.0,5108.0,2654.0,2654.0,3068.0,3068.0,3881.0,3881.0,1735.2400410317875,1735.2400410317875
2024,4,0,111,202,5,4,1,34557.0,39483.0,4926.0,37020.0,38670.0,43179.0,36168.0,40543.0,36613.5,41331.0,2908.33019102027,2613.46666326548
2024,4,0,111,202,5,4,0,29089.0,29089.0,0.0,29089.0,43662.0,44927.0,54631.0,55517.0,36375.5,37008.0,10304.667122231556,11199.157200432539
2024,4,0,111,202,5,0,1,6505.0,6874.0,369.0,6689.5,7273.0,7298.0,6027.0,6043.0,6889.0,7086.0,543.0580079512685,299.8132752230961
2024,4,0,111,202,5,2,1,12921.0,13501.0,580.0,13211.0,12131.0,12794.0,11889.0,13023.0,12526.0,13147.5,558.6143571373725,499.9244942988891
2024,4,0,111,202,5,2,0,16573.0,16573.0,0.0,16573.0,14692.0,14692.0,18418.0,18418.0,15632.5,15632.5,1330.0678554118958,1330.0678554118958
2024,4,0,111,202,5,6,1,6331.0,6331.0,0.0,6331.0,6835.0,7185.0,5526.0,6198.0,6583.0,6758.0,356.38181771801993,603.8691911333116
2024,4,0,111,202,5,6,0,9774.0,9774.0,0.0,9774.0,9961.0,9961.0,7469.0,7469.0,9867.5,9867.5,132.22896808188437,132.22896808188437
2024,4,0,111,202,5,8,1,2123.0,2123.0,0.0,2123.0,2222.0,2222.0,2210.0,2210.0,2172.5,2172.5,70.0035713374682,70.0035713374682
2024,4,0,111,211,2,4,1,26976.0,31444.0,4468.0,29210.0,38232.0,43505.0,32729.0,41458.0,32604.0,37474.5,7959.193929035779,8528.41488789095
2024,4,0,111,211,2,4,0,43549.0,47985.0,4436.0,45767.0,37807.0,54006.0,36954.0,45279.0,40678.0,50995.5,4060.2071375731557,4257.489929524203
2024,4,0,111,211,2,0,1,9165.0,9165.0,0.0,9165.0,8937.0,8974.0,9238.0,9744.0,9051.0,9069.5,161.22034611053283,135.0573952066306
2024,4,0,111,211,2,2,1,13346.0,19627.0,6281.0,16486.5,17132.0,22042.0,15451.0,18208.0,15239.0,20834.5,2677.106273572269,1707.6628765655123
2024,4,0,111,211,2,2,0,21530.0,21530.0,0.0,21530.0,25303.0,25303.0,18478.0,18478.0,23416.5,23416.5,2667.9138854168436,2667.9138854168436
2024,4,0,111,211,2,6,1,6485.0,10169.0,3684.0,8327.0,8811.0,10590.0,6248.0,6791.0,7648.0,10379.5,1644.7303730399096,297.6919548795365
2024,4,0,111,211,2,8,1,3948.0,3948.0,0.0,3948.0,2413.0,2413.0,2473.0,2473.0,3180.5,3180.5,1085.4089091213505,1085.4089091213505
2024,4,0,111,211,5,4,1,27601.0,29447.0,1846.0,28524.0,24957.0,30355.0,22767.0,28456.0,26279.0,29901.0,1869.5903294572317,642.0529573173851
2024,4,0,111,211,5,4,0,24803.0,34264.0,9461.0,29533.5,34193.0,42389.0,35071.0,39778.0,29498.0,38326.5,6639.732675341681,5745.242597140698
2024,4,0,111,211,5,0,1,4981.0,4981.0,0.0,4981.0,4826.0,4955.0,5025.0,5191.0,4903.5,4968.0,109.60155108391487,18.384776310850235
2024,4,0,111,211,5,2,1,8034.0,10482.0,2448.0,9258.0,9121.0,10416.0,8955.0,10184.0,8577.5,10449.0,768.6250711497771,46.66904755831214
2024,4,0,111,211,5,2,0,11685.0,11685.0,0.0,11685.0,17255.0,17255.0,13105.0,13105.0,14470.0,14470.0,3938.58477120907,3938.58477120907
2024,4,0,111,211,5,6,1,5186.0,5357.0,171.0,5271.5,5415.0,6505.0,3943.0,5026.0,5300.5,5931.0,161.92745289171938,811.7585848021565
2024,4,0,111,211,5,8,1,2397.0,2397.0,0.0,2397.0,1510.0,1510.0,1946.0,1946.0,1953.5,1953.5,627.2037149124676,627.2037149124676
2024,4,0,111,231,2,4,1,66885.0,70164.0,3279.0,68524.5,62269.0,72761.0,67251.0,75787.0,64577.0,71462.5,3264.0049019571034,1836.3563107414639
2024,4,0,111,231,2,4,0,73791.0,73791.0,0.0,73791.0,69270.0,69270.0,77275.0,78283.0,71530.5,71530.5,3196.8297577443814,3196.8297577443814
2024,4,0,111,231,2,0,1,15993.0,15993.0,0.0,15993.0,12512.0,12512.0,11544.0,11544.0,14252.5,14252.5,2461.438705310372,2461.438705310372
2024,4,0,111,231,2,2,1,32973.0,33196.0,223.0,33084.5,28540.0,28656.0,22044.0,30968.0,30756.5,30926.0,3134.604360999965,3210.2647865869258
2024,4,0,111,231,2,2,0,37056.0,37056.0,0.0,37056.0,46050.0,46050.0,47094.0,47094.0,41553.0,41553.0,6359.718389991808,6359.718389991808
2024,4,0,111,231,2,6,1,16827.0,16827.0,0.0,16827.0,16012.0,16150.0,15080.0,15350.0,16419.5,16488.5,576.2920266670362,478.7112908632927
2024,4,0,111,231,2,8,1,7682.0,7682.0,0.0,7682.0,5165.0,5165.0,4299.0,4299.0,6423.5,6423.5,1779.78776824654,1779.78776824654
2024,4,0,111,231,5,4,1,38622.0,43373.0,4751.0,40997.5,44213.0,49862.0,47400.0,53243.0,41417.5,46617.5,3953.434013613987,4588.415903119507
2024,4,0,111,231,5,4,0,59030.0,59030.0,0.0,59030.0,51901.0,51901.0,45898.0,55601.0,55465.5,55465.5,5040.964243078897,5040.964243078897
2024,4,0,111,231,5,0,1,7534.0,7534.0,0.0,7534.0,8492.0,8492.0,8097.0,8097.0,8013.0,8013.0,677.4082963767125,677.4082963767125
2024,4,0,111,231,5,2,1,13448.0,15138.0,1690.0,14293.0,16091.0,16281.0,15342.0,16303.0,14769.5,15709.5,1868.883222676045,808.2230508962239
2024,4,0,111,231,5,2,0,18597.0,18597.0,0.0,18597.0,18122.0,18122.0,19363.0,19363.0,18359.5,18359.5,335.87572106361006,335.87572106361006
2024,4,0,111,231,5,6,1,6210.0,6210.0,0.0,6210.0,8893.0,9639.0,6765.0,8346.0,7551.5,7924.5,1897.167493923507,2424.6691526886716
2024,4,0,111,231,5,8,1,2820.0,2820.0,0.0,2820.0,3402.0,3402.0,2285.0,2285.0,3111.0,3111.0,411.5361466505707,411.5361466505707
2024,4,0,111,242,2,4,1,23934.0,54658.0,30724.0,39296.0,32833.0,46747.0,56171.0,66587.0,28383.5,50702.5,6292.543245779087,5593.921745966777
2024,4,0,111,242,2,4,0,58403.0,58403.0,0.0,58403.0,60785.0,60785.0,57054.0,59375.0,59594.0,59594.0,1684.3283527863562,1684.3283527863562
2024,4,0,111,242,2,0,1,13756.0,13756.0,0.0,13756.0,9740.0,9740.0,10546.0,10546.0,11748.0,11748.0,2839.740833245175,2839.740833245175
2024,4,0,111,242,2,2,1,25070.0,29231.0,4161.0,27150.5,24026.0,26978.0,20897.0,26378.0,24548.0,28104.5,738.2194795587557,1593.1115780132916
2024,4,0,111,242,2,6,1,12218.0,14237.0,2019.0,13227.5,2156.0,12847.0,10648.0,14833.0,7187.0,13542.0,7114.908432299041,982.878425849301
2024,4,0,111,242,2,8,1,5925.0,5925.0,0.0,5925.0,2969.0,2969.0,3545.0,3545.0,4447.0,4447.0,2090.2076451874345,2090.2076451874345
2024,4,0,111,242,5,4,1,21341.0,25359.0,4018.0,23350.0,12749.0,30935.0,17526.0,26374.0,17045.0,28147.0,6075.461463954816,3942.827411896189
2024,4,0,111,242,5,4,0,36666.0,36666.0,0.0,36666.0,29642.0,29642.0,34859.0,35890.0,33154.0,33154.0,4966.71803105431,4966.71803105431
2024,4,0,111,242,5,0,1,5486.0,5486.0,0.0,5486.0,5127.0,5127.0,4891.0,4891.0,5306.5,5306.5,253.85133444597056,253.85133444597056
2024,4,0,111,242,5,2,1,10650.0,13096.0,2446.0,11873.0,8329.0,11739.0,8609.0,10736.0,9489.5,12417.5,1641.1948391339768,959.543902070145
2024,4,0,111,242,5,6,1,2135.0,6775.0,4640.0,4455.0,6995.0,7394.0,4103.0,5098.0,4565.0,7084.5,3436.538956566621,437.6990975544729
2024,4,0,111,242,5,8,1,2717.0,2717.0,0.0,2717.0,2947.0,2947.0,1796.0,1796.0,2832.0,2832.0,162.63455967290594,162.63455967290594
2024,4,0,111,252,2,4,1,9600.0,23164.0,13564.0,16382.0,15318.0,21900.0,15708.0,19629.0,12459.0,22532.0,4043.236574824679,893.7829714197961
2024,4,0,111,252,2,4,0,23912.0,29689.0,5777.0,26800.5,20824.0,27064.0,21311.0,26445.0,22368.0,28376.5,2183.5457403040587,1856.1553006146873
2024,4,0,111,252,2,5,1,647.0,647.0,0.0,647.0,437.0,437.0,315.0,315.0,542.0,542.0,148.49242404917499,148.49242404917499
2024,4,0,111,252,2,0,1,6553.0,8394.0,1841.0,7473.5,3643.0,4837.0,4313.0,4808.0,5098.0,6615.5,2057.6807332528533,2515.1788206805495
2024,4,0,111,252,2,0,0,10313.0,10313.0,0.0,10313.0,8028.0,8028.0,9590.0,9590.0,9170.5,9170.5,1615.738995011261,1615.738995011261
2024,4,0,111,252,2,2,1,8027.0,12979.0,4952.0,10503.0,8662.0,10411.0,7059.0,9677.0,8344.5,11695.0,449.01280605345767,1815.8502140870542
2024,4,0,111,252,2,2,0,14120.0,16389.0,2269.0,15254.5,18482.0,19144.0,13215.0,13386.0,16301.0,17766.5,3084.3997795357204,1948.0791821689384
2024,4,0,111,252,2,3,1,526.0,526.0,0.0,526.0,195.0,195.0,536.0,536.0,360.5,360.5,234.05234457274722,234.05234457274722
2024,4,0,111,252,2,6,1,4666.0,6616.0,1950.0,5641.0,3384.0,4338.0,4314.0,4720.0,4025.0,5477.0,906.510893481154,1610.7892475429553
2024,4,0,111,252,2,6,0,5994.0,9825.0,3831.0,7909.5,5895.0,8840.0,7246.0,8524.0,5944.5,9332.5,70.0035713374682,696.5001794687494
2024,4,0,111,252,2,8,1,2037.0,2516.0,479.0,2276.5,712.0,1543.0,1531.0,1951.0,1374.5,2029.5,936.9164850721754,688.0148980945107
2024,4,0,111,252,2,8,0,5889.0,5889.0,0.0,5889.0,2537.0,2537.0,2405.0,2405.0,4213.0,4213.0,2370.2219305373073,2370.2219305373073
2024,4,0,111,252,5,4,1,12405.0,14207.0,1802.0,13306.0,13434.0,16228.0,10156.0,15100.0,12919.5,15217.5,727.6128778409574,1429.0628047780126
2024,4,0,111,252,5,4,0,19501.0,24512.0,5011.0,22006.5,18831.0,22972.0,21117.0,24080.0,19166.0,23742.0,473.76154339498686,1088.9444430272831
2024,4,0,111,252,5,5,1,636.0,636.0,0.0,636.0,1048.0,1048.0,510.0,510.0,842.0,842.0,291.3279938488576,291.3279938488576
2024,4,0,111,252,5,0,1,2122.0,2323.0,201.0,2222.5,2627.0,2911.0,2236.0,2511.0,2374.5,2617.0,357.0889244992065,415.77878733768995
2024,4,0,111,252,5,0,0,4458.0,4458.0,0.0,4458.0,3527.0,3527.0,3940.0,3940.0,3992.5,3992.5,658.3164132846757,658.3164132846757
2024,4,0,111,252,5,2,1,4649.0,5534.0,885.0,5091.5,4700.0,5923.0,4076.0,5802.0,4674.5,5728.5,36.062445840513924,275.064537881567
2024,4,0,111,252,5,2,0,9774.0,10077.0,303.0,9925.5,10459.0,11184.0,8249.0,10223.0,10116.5,10630.5,484.36814511278504,782.7672067735081
2024,4,0,111,252,5,3,1,489.0,489.0,0.0,489.0,474.0,474.0,444.0,444.0,481.5,481.5,10.606601717798213,10.606601717798213
2024,4,0,111,252,5,6,1,2450.0,3355.0,905.0,2902.5,2409.0,3343.0,2278.0,2723.0,2429.5,3349.0,28.991378028648448,8.48528137423857
2024,4,0,111,252,5,6,0,4951.0,5221.0,270.0,5086.0,5528.0,5879.0,4831.0,5121.0,5239.5,5550.0,408.0006127446379,465.2762620207483
2024,4,0,111,252,5,8,1,933.0,1314.0,381.0,1123.5,869.0,873.0,747.0,819.0,901.0,1093.5,45.254833995939045,311.8340905032675
2024,4,0,111,252,5,8,0,1830.0,1830.0,0.0,1830.0,1910.0,1910.0,1635.0,1635.0,1870.0,1870.0,56.568542494923804,56.568542494923804
2024,4,0,111,252,5,9,1,34.0,34.0,0.0,34.0,75.0,75.0,66.0,66.0,54.5,54.5,28.991378028648448,28.991378028648448
2024,4,0,111,267,2,4,1,23197.0,36112.0,12915.0,29654.5,23139.0,36320.0,26168.0,31474.0,23168.0,36216.0,41.012193308819754,147.07821048680188
2024,4,0,111,267,2,4,0,35681.0,56122.0,20441.0,45901.5,44245.0,45691.0,32438.0,32438.0,39963.0,50906.5,6055.662474081593,7375.830834556878
2024,4,0,111,267,2,5,1,1830.0,1830.0,0.0,1830.0,1611.0,1611.0,1310.0,1310.0,1720.5,1720.5,154.8563850798539,154.8563850798539
2024,4,0,111,267,2,0,1,9222.0,9871.0,649.0,9546.5,7616.0,8731.0,5043.0,6901.0,8419.0,9301.0,1135.6134905855954,806.1017305526642
2024,4,0,111,267,2,2,1,13552.0,17210.0,3658.0,15381.0,10412.0,15407.0,12135.0,14834.0,11982.0,16308.5,2220.3152929257594,1274.9135264793451
2024,4,0,111,267,2,2,0,21868.0,26622.0,4754.0,24245.0,26133.0,26223.0,17561.0,26180.0,24000.5,26422.5,3015.810421760625,282.13560569343247
2024,4,0,111,267,2,3,1,1084.0,1084.0,0.0,1084.0,864.0,864.0,714.0,714.0,974.0,974.0,155.56349186104046,155.56349186104046
2024,4,0,111,267,2,6,1,7512.0,9908.0,2396.0,8710.0,5196.0,7157.0,6539.0,7495.0,6354.0,8532.5,1637.659305228044,1945.2507550441921
2024,4,0,111,267,2,6,0,10695.0,10695.0,0.0,10695.0,10220.0,10220.0,7717.0,7717.0,10457.5,10457.5,335.87572106361006,335.87572106361006
2024,4,0,111,267,2,8,1,4621.0,4780.0,159.0,4700.5,1593.0,2081.0,2027.0,2441.0,3107.0,3430.5,2141.119333432866,1908.4812024224918
2024,4,0,111,267,5,4,1,22829.0,27562.0,4733.0,25195.5,24289.0,31286.0,26295.0,29209.0,23559.0,29424.0,1032.3759005323593,2633.265653138703
2024,4,0,111,267,5,4,0,36782.0,38826.0,2044.0,37804.0,37844.0,37844.0,42020.0,42331.0,37313.0,38335.0,750.9474016201135,694.3788591251897
2024,4,0,111,267,5,5,1,2254.0,2254.0,0.0,2254.0,1688.0,1688.0,2183.0,2183.0,1971.0,1971.0,400.2224381515859,400.2224381515859
2024,4,0,111,267,5,0,1,4549.0,5202.0,653.0,4875.5,5275.0,5584.0,4229.0,4479.0,4912.0,5393.0,513.3595231414336,270.1147904132612
2024,4,0,111,267,5,2,1,8840.0,9730.0,890.0,9285.0,9290.0,10237.0,8718.0,10431.0,9065.0,9983.5,318.1980515339464,358.5031380615796
2024,4,0,111,267,5,2,0,14612.0,15017.0,405.0,14814.5,15109.0,15733.0,14963.0,15386.0,14860.5,15375.0,351.4320702497141,506.288455329568
2024,4,0,111,267,5,3,1,1030.0,1030.0,0.0,1030.0,978.0,978.0,691.0,691.0,1004.0,1004.0,36.76955262170047,36.76955262170047
2024,4,0,111,267,5,6,1,6001.0,6249.0,248.0,6125.0,5305.0,6683.0,3811.0,4852.0,5653.0,6466.0,492.1463197058371,306.8843430349616
2024,4,0,111,267,5,6,0,6683.0,6683.0,0.0,6683.0,6871.0,6871.0,5580.0,5580.0,6777.0,6777.0,132.93607486307093,132.93607486307093
2024,4,0,111,267,5,8,1,1972.0,2275.0,303.0,2123.5,1984.0,2080.0,1498.0,1599.0,1978.0,2177.5,8.48528137423857,137.88582233137677
2024,4,0,111,267,5,8,0,2054.0,2054.0,0.0,2054.0,2668.0,2668.0,2821.0,2821.0,2361.0,2361.0,434.16356364854016,434.16356364854016
2024,4,0,111,268,2,4,1,41527.0,46142.0,4615.0,43834.5,48513.0,49411.0,40039.0,42174.0,45020.0,47776.5,4939.847973369221,2311.532067698824
2024,4,0,111,268,2,2,1,21857.0,21857.0,0.0,21857.0,16017.0,16017.0,15540.0,16794.0,18937.0,18937.0,4129.503602129437,4129.503602129437
2024,4,0,111,268,2,6,1,9307.0,9307.0,0.0,9307.0,11731.0,11731.0,10922.0,10922.0,10519.0,10519.0,1714.0268375961912,1714.0268375961912
2024,4,0,111,268,5,4,1,25209.0,33993.0,8784.0,29601.0,31547.0,36554.0,28426.0,31369.0,28378.0,35273.5,4481.642779160338,1810.9004666187482
2024,4,0,111,268,5,4,0,48201.0,48201.0,0.0,48201.0,43727.0,43727.0,44862.0,44862.0,45964.0,45964.0,3163.5957390286135,3163.5957390286135
2024,4,0,111,268,5,2,1,11795.0,12323.0,528.0,12059.0,12485.0,12545.0,11437.0,12225.0,12140.0,12434.0,487.9036790187178,156.97770542341354
2024,4,0,111,268,5,6,1,6294.0,6294.0,0.0,6294.0,7081.0,7081.0,6352.0,6352.0,6687.5,6687.5,556.4930367938128,556.4930367938128
2024,4,0,111,272,2,4,1,24429.0,40234.0,15805.0,32331.5,15806.0,40264.0,20451.0,35400.0,20117.5,40249.0,6097.381774171599,21.213203435596427
2024,4,0,111,272,2,4,0,52364.0,57296.0,4932.0,54830.0,56384.0,56384.0,38937.0,38937.0,54374.0,56840.0,2842.5692603699213,644.8813844421313
2024,4,0,111,272,2,0,1,11140.0,11288.0,148.0,11214.0,6533.0,7994.0,8489.0,8904.0,8836.5,9641.0,3257.6409409264243,2329.2097372284875
2024,4,0,111,272,2,2,1,15631.0,18750.0,3119.0,17190.5,15424.0,16468.0,13650.0,14843.0,15527.5,17609.0,146.37110370561533,1613.6176746677015
2024,4,0,111,272,2,2,0,24766.0,24766.0,0.0,24766.0,26902.0,26902.0,31187.0,31187.0,25834.0,25834.0,1510.3800846144654,1510.3800846144654
2024,4,0,111,272,2,6,1,8579.0,9204.0,625.0,8891.5,7614.0,8697.0,6498.0,7264.0,8096.5,8950.5,682.3580438450184,358.5031380615796
2024,4,0,111,272,2,8,1,3701.0,3701.0,0.0,3701.0,2357.0,2580.0,2316.0,2634.0,3029.0,3140.5,950.3515139147198,792.6667017101198
2024,4,0,111,272,5,4,1,29168.0,31826.0,2658.0,30497.0,29902.0,36725.0,29251.0,33152.0,29535.0,34275.5,519.0163773909259,3464.1161210328964
2024,4,0,111,272,5,4,0,43897.0,48048.0,4151.0,45972.5,41230.0,41230.0,42823.0,42823.0,42563.5,44639.0,1885.8537854245224,4821.054034129881
2024,4,0,111,272,5,0,1,5425.0,5515.0,90.0,5470.0,5774.0,6068.0,5239.0,5245.0,5599.5,5791.5,246.7802666341051,391.03004999616076
2024,4,0,111,272,5,2,1,10611.0,12773.0,2162.0,11692.0,11061.0,12083.0,10394.0,11643.0,10836.0,12428.0,318.1980515339464,487.9036790187178
2024,4,0,111,272,5,2,0,15165.0,15932.0,767.0,15548.5,16336.0,16336.0,15463.0,15463.0,15750.5,16134.0,828.0220407694471,285.6711395993652
2024,4,0,111,272,5,6,1,5935.0,5969.0,34.0,5952.0,6606.0,6803.0,5394.0,6046.0,6270.5,6386.0,474.4686501761734,589.7270555095806
2024,4,0,111,272,5,6,0,7101.0,7101.0,0.0,7101.0,10300.0,10300.0,6730.0,6730.0,8700.5,8700.5,2262.0345930157655,2262.0345930157655
2024,4,0,111,272,5,8,1,2076.0,2076.0,0.0,2076.0,1993.0,2039.0,1703.0,1802.0,2034.5,2057.5,58.68986283848344,26.16295090390226
2024,4,0,111,273,2,4,1,39054.0,43397.0,4343.0,41225.5,47626.0,50652.0,41461.0,46047.0,43340.0,47024.5,6061.319328331086,5130.059697508403
2024,4,0,111,273,2,2,1,19581.0,19581.0,0.0,19581.0,20389.0,23386.0,16881.0,17242.0,19985.0,21483.5,571.3422791987304,2690.5413024148133
2024,4,0,111,273,2,6,1,10423.0,10423.0,0.0,10423.0,9238.0,9238.0,12430.0,12430.0,9830.5,9830.5,837.9215357060588,837.9215357060588
2024,4,0,111,273,2,8,1,4409.0,4409.0,0.0,4409.0,3085.0,3085.0,2170.0,2170.0,3747.0,3747.0,936.2093782909889,936.2093782909889
2024,4,0,111,273,5,4,1,30720.0,32461.0,1741.0,31590.5,35081.0,39670.0,34003.0,38286.0,32900.5,36065.5,3083.6926727545338,5097.5327855738215
2024,4,0,111,273,5,0,1,6521.0,6521.0,0.0,6521.0,7051.0,7051.0,6180.0,6180.0,6786.0,6786.0,374.7665940288702,374.7665940288702
2024,4,0,111,273,5,6,1,5775.0,5775.0,0.0,5775.0,6363.0,6363.0,6365.0,6365.0,6069.0,6069.0,415.77878733768995,415.77878733768995
2024,4,0,111,273,5,8,1,2462.0,2462.0,0.0,2462.0,2625.0,2625.0,2103.0,2103.0,2543.5,2543.5,115.25840533340725,115.25840533340725
2024,4,0,111,285,2,4,1,57931.0,67795.0,9864.0,62863.0,36098.0,41859.0,32426.0,54076.0,47014.5,54827.0,15438.262353645892,18339.521476854297
