
Joint Seat Allocation Authority 2025
IITs, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2025-26

 Home
 CSC Login
Opening and Closing Ranks
Round No

6
Institute Type

ALL
Institute Name

ALL
Academic Program

ALL
Seat Type / Category

ALL
Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.

Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Indian Institute of Technology Ropar	Civil Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	8254	8750
Indian Institute of Technology Ropar	Civil Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	1899	2437
Indian Institute of Technology Ropar	Civil Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	3600	3600
Indian Institute of Technology Ropar	Civil Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	859	1040
Indian Institute of Technology Ropar	Civil Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1232	1232
Indian Institute of Technology Ropar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	1680	2512
Indian Institute of Technology Ropar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	3820	7118
Indian Institute of Technology Ropar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	26	136
Indian Institute of Technology Ropar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	289	444
Indian Institute of Technology Ropar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	834	1128
Indian Institute of Technology Ropar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS (PwD)	Gender-Neutral	29P	29P
Indian Institute of Technology Ropar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	696	1253
Indian Institute of Technology Ropar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	2668	3550
Indian Institute of Technology Ropar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	50P	50P
Indian Institute of Technology Ropar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	346	591
Indian Institute of Technology Ropar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	778	1389
Indian Institute of Technology Ropar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	267	352
Indian Institute of Technology Ropar	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	603	655
Indian Institute of Technology Ropar	Digital Agriculture (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	11311	14480
Indian Institute of Technology Ropar	Digital Agriculture (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	21565	23540
Indian Institute of Technology Ropar	Digital Agriculture (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	2345	2369
Indian Institute of Technology Ropar	Digital Agriculture (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	4401	5699
Indian Institute of Technology Ropar	Digital Agriculture (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	9118	9118
Indian Institute of Technology Ropar	Digital Agriculture (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	3200	3415
Indian Institute of Technology Ropar	Digital Agriculture (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	3652	3652
Indian Institute of Technology Ropar	Digital Agriculture (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1433	1433
Indian Institute of Technology Ropar	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	3940	6311
Indian Institute of Technology Ropar	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	10841	13817
Indian Institute of Technology Ropar	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	166P	166P
Indian Institute of Technology Ropar	Electrical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	735	1078
Indian Institute of Technology Ropar	Electrical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2027	2279
Indian Institute of Technology Ropar	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	1552	2859
Indian Institute of Technology Ropar	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	5137	6627
Indian Institute of Technology Ropar	Electrical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	1024	1709
Indian Institute of Technology Ropar	Electrical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	1855	2271
Indian Institute of Technology Ropar	Electrical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	573	887
Indian Institute of Technology Ropar	Electrical Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1265	1430
Indian Institute of Technology Ropar	Electrical Engineering (Integrated Circuit Design and Technology) (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	4759	5527
Indian Institute of Technology Ropar	Electrical Engineering (Integrated Circuit Design and Technology) (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	9891	12525
Indian Institute of Technology Ropar	Electrical Engineering (Integrated Circuit Design and Technology) (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	724	858
Indian Institute of Technology Ropar	Electrical Engineering (Integrated Circuit Design and Technology) (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	2168	2487
Indian Institute of Technology Ropar	Electrical Engineering (Integrated Circuit Design and Technology) (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	6307	6307
Indian Institute of Technology Ropar	Electrical Engineering (Integrated Circuit Design and Technology) (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	1258	1383
Indian Institute of Technology Ropar	Electrical Engineering (Integrated Circuit Design and Technology) (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2366	2366
Indian Institute of Technology Ropar	Electrical Engineering (Integrated Circuit Design and Technology) (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	852	852
Indian Institute of Technology Ropar	Engineering Physics (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	7857	9576
Indian Institute of Technology Ropar	Engineering Physics (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	18285	19091
Indian Institute of Technology Ropar	Engineering Physics (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1754	1829
Indian Institute of Technology Ropar	Engineering Physics (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	4248	4553
Indian Institute of Technology Ropar	Engineering Physics (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	8224	8224
Indian Institute of Technology Ropar	Engineering Physics (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	2464	2508
Indian Institute of Technology Ropar	Engineering Physics (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	3607	3607
Indian Institute of Technology Ropar	Engineering Physics (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1323	1415
Indian Institute of Technology Ropar	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	2122	3954
Indian Institute of Technology Ropar	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	7735	9670
Indian Institute of Technology Ropar	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	49P	258P
Indian Institute of Technology Ropar	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	467	658
Indian Institute of Technology Ropar	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	1352	1707
Indian Institute of Technology Ropar	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	1504	1983
Indian Institute of Technology Ropar	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	3766	4915
Indian Institute of Technology Ropar	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	874	1360
Indian Institute of Technology Ropar	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	1638	1873
Indian Institute of Technology Ropar	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	539	783
Indian Institute of Technology Ropar	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1001	1001
Indian Institute of Technology Ropar	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	7135	9115
Indian Institute of Technology Ropar	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	14807	17810
Indian Institute of Technology Ropar	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1255	1421
Indian Institute of Technology Ropar	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2638	2756
Indian Institute of Technology Ropar	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	3168	3835
Indian Institute of Technology Ropar	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	7807	8380
Indian Institute of Technology Ropar	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	1930	2239
Indian Institute of Technology Ropar	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	3545	3597
Indian Institute of Technology Ropar	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1014	1104
Indian Institute of Technology Ropar	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1595	1595
Indian Institute of Technology Ropar	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	10832	13777
Indian Institute of Technology Ropar	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	21792	23034
Indian Institute of Technology Ropar	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	2011	2050
Indian Institute of Technology Ropar	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	3810	3810
Indian Institute of Technology Ropar	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	4731	5192
Indian Institute of Technology Ropar	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	8709	9123
Indian Institute of Technology Ropar	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	2803	2945
Indian Institute of Technology Ropar	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1352	1352
Indian Institute of Technology Ropar	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1880	1880
Indian Institute of Technology (BHU) Varanasi	Architecture (5 Years, Bachelor of Architecture)	AI	OPEN	Gender-Neutral	18471	20792
Indian Institute of Technology (BHU) Varanasi	Architecture (5 Years, Bachelor of Architecture)	AI	OPEN	Female-only (including Supernumerary)	26381	28481
Indian Institute of Technology (BHU) Varanasi	Architecture (5 Years, Bachelor of Architecture)	AI	EWS	Gender-Neutral	3063	3104
Indian Institute of Technology (BHU) Varanasi	Architecture (5 Years, Bachelor of Architecture)	AI	OBC-NCL	Gender-Neutral	6799	6900
Indian Institute of Technology (BHU) Varanasi	Architecture (5 Years, Bachelor of Architecture)	AI	SC	Gender-Neutral	3305	3488
Indian Institute of Technology (BHU) Varanasi	Architecture (5 Years, Bachelor of Architecture)	AI	SC	Female-only (including Supernumerary)	4793	4793
Indian Institute of Technology (BHU) Varanasi	Architecture (5 Years, Bachelor of Architecture)	AI	ST	Gender-Neutral	1715	1766
Indian Institute of Technology (BHU) Varanasi	Biochemical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	11390	13255
Indian Institute of Technology (BHU) Varanasi	Biochemical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	20988	21087
Indian Institute of Technology (BHU) Varanasi	Biochemical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1810	1826
Indian Institute of Technology (BHU) Varanasi	Biochemical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	4723	5337
Indian Institute of Technology (BHU) Varanasi	Biochemical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	8973	8973
Indian Institute of Technology (BHU) Varanasi	Biochemical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	2775	3085
Indian Institute of Technology (BHU) Varanasi	Biochemical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	4279	4279
Indian Institute of Technology (BHU) Varanasi	Biochemical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1340	1427
Indian Institute of Technology (BHU) Varanasi	Bioengineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	11380	12759
Indian Institute of Technology (BHU) Varanasi	Bioengineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	15513	16058
Indian Institute of Technology (BHU) Varanasi	Bioengineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1975	2033
Indian Institute of Technology (BHU) Varanasi	Bioengineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	4128	4677
Indian Institute of Technology (BHU) Varanasi	Bioengineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	9094	9094
Indian Institute of Technology (BHU) Varanasi	Bioengineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	2863	2918
Indian Institute of Technology (BHU) Varanasi	Bioengineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	3626	3626
Indian Institute of Technology (BHU) Varanasi	Bioengineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1371	1371
Indian Institute of Technology (BHU) Varanasi	Ceramic Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	10901	13064
Indian Institute of Technology (BHU) Varanasi	Ceramic Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	20457	22766
Indian Institute of Technology (BHU) Varanasi	Ceramic Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1732	1998
Indian Institute of Technology (BHU) Varanasi	Ceramic Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	3766	3766
Indian Institute of Technology (BHU) Varanasi	Ceramic Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	4044	4990
Indian Institute of Technology (BHU) Varanasi	Ceramic Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	9063	10000
Indian Institute of Technology (BHU) Varanasi	Ceramic Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	2675	3153
Indian Institute of Technology (BHU) Varanasi	Ceramic Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	3599	4248
Indian Institute of Technology (BHU) Varanasi	Ceramic Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1247	1440
Indian Institute of Technology (BHU) Varanasi	Ceramic Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1989	1989
Indian Institute of Technology (BHU) Varanasi	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	6239	8381
Indian Institute of Technology (BHU) Varanasi	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	12041	16660
Indian Institute of Technology (BHU) Varanasi	Chemical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1094	1341
Indian Institute of Technology (BHU) Varanasi	Chemical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2404	2622
Indian Institute of Technology (BHU) Varanasi	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	2819	3434
Indian Institute of Technology (BHU) Varanasi	Chemical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	4271	7240
Indian Institute of Technology (BHU) Varanasi	Chemical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	1517	2011
Indian Institute of Technology (BHU) Varanasi	Chemical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2555	3480
Indian Institute of Technology (BHU) Varanasi	Chemical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	854	1016
Indian Institute of Technology (BHU) Varanasi	Chemical Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1516	1607
Indian Institute of Technology (BHU) Varanasi	Civil Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	7606	10278
Indian Institute of Technology (BHU) Varanasi	Civil Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	16913	19519
Indian Institute of Technology (BHU) Varanasi	Civil Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1317	1554
Indian Institute of Technology (BHU) Varanasi	Civil Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2724	2852
Indian Institute of Technology (BHU) Varanasi	Civil Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	3330	3888
Indian Institute of Technology (BHU) Varanasi	Civil Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	7255	7860
Indian Institute of Technology (BHU) Varanasi	Civil Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	1683	2261
Indian Institute of Technology (BHU) Varanasi	Civil Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2924	3186
Indian Institute of Technology (BHU) Varanasi	Civil Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	611	896
Indian Institute of Technology (BHU) Varanasi	Civil Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1110	1171
Indian Institute of Technology (BHU) Varanasi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	747	1489
Indian Institute of Technology (BHU) Varanasi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	2832	3784
Indian Institute of Technology (BHU) Varanasi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	53	74
Indian Institute of Technology (BHU) Varanasi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Female-only (including Supernumerary)	79	79
Indian Institute of Technology (BHU) Varanasi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	131	189
Indian Institute of Technology (BHU) Varanasi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	405	490
Indian Institute of Technology (BHU) Varanasi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS (PwD)	Gender-Neutral	15	15
Indian Institute of Technology (BHU) Varanasi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	334	528
Indian Institute of Technology (BHU) Varanasi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	1097	1832
Indian Institute of Technology (BHU) Varanasi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	52	57
Indian Institute of Technology (BHU) Varanasi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Female-only (including Supernumerary)	41	41
Indian Institute of Technology (BHU) Varanasi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	194	283
Indian Institute of Technology (BHU) Varanasi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	564	903
Indian Institute of Technology (BHU) Varanasi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC (PwD)	Gender-Neutral	11P	11P
Indian Institute of Technology (BHU) Varanasi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	113	165
Indian Institute of Technology (BHU) Varanasi	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	313	393
Indian Institute of Technology (BHU) Varanasi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	2343	3537
Indian Institute of Technology (BHU) Varanasi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	6062	8129
Indian Institute of Technology (BHU) Varanasi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	205	103P
Indian Institute of Technology (BHU) Varanasi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Female-only (including Supernumerary)	221P	221P
Indian Institute of Technology (BHU) Varanasi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	432	595
Indian Institute of Technology (BHU) Varanasi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	1345	1441
Indian Institute of Technology (BHU) Varanasi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	EWS (PwD)	Gender-Neutral	41P	41P
Indian Institute of Technology (BHU) Varanasi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	1061	1491
Indian Institute of Technology (BHU) Varanasi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	2528	4023
Indian Institute of Technology (BHU) Varanasi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	121P	121P
Indian Institute of Technology (BHU) Varanasi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	682	999
Indian Institute of Technology (BHU) Varanasi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	1993	2212
Indian Institute of Technology (BHU) Varanasi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	366	485
Indian Institute of Technology (BHU) Varanasi	Electrical Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1008	1094
Indian Institute of Technology (BHU) Varanasi	Electronics Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	1956	2635
Indian Institute of Technology (BHU) Varanasi	Electronics Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	5798	6498
Indian Institute of Technology (BHU) Varanasi	Electronics Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	180	193
Indian Institute of Technology (BHU) Varanasi	Electronics Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Female-only (including Supernumerary)	46P	46P
Indian Institute of Technology (BHU) Varanasi	Electronics Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	334	415
Indian Institute of Technology (BHU) Varanasi	Electronics Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	857	1199
Indian Institute of Technology (BHU) Varanasi	Electronics Engineering (4 Years, Bachelor of Technology)	AI	EWS (PwD)	Gender-Neutral	40P	40P
Indian Institute of Technology (BHU) Varanasi	Electronics Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	816	1261
Indian Institute of Technology (BHU) Varanasi	Electronics Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	2555	3392
Indian Institute of Technology (BHU) Varanasi	Electronics Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	86	35P
Indian Institute of Technology (BHU) Varanasi	Electronics Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	423	805
Indian Institute of Technology (BHU) Varanasi	Electronics Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	1572	1934
Indian Institute of Technology (BHU) Varanasi	Electronics Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	311	463
Indian Institute of Technology (BHU) Varanasi	Electronics Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	819	856
Indian Institute of Technology (BHU) Varanasi	Engineering Physics (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	5457	8441
Indian Institute of Technology (BHU) Varanasi	Engineering Physics (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	15137	16930
Indian Institute of Technology (BHU) Varanasi	Engineering Physics (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1321	1479
Indian Institute of Technology (BHU) Varanasi	Engineering Physics (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2830	2830
Indian Institute of Technology (BHU) Varanasi	Engineering Physics (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	2954	4059
Indian Institute of Technology (BHU) Varanasi	Engineering Physics (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	7709	7907
Indian Institute of Technology (BHU) Varanasi	Engineering Physics (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	2241	2446
Indian Institute of Technology (BHU) Varanasi	Engineering Physics (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	3527	3527
Indian Institute of Technology (BHU) Varanasi	Engineering Physics (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1091	1199
Indian Institute of Technology (BHU) Varanasi	Industrial Chemistry (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	9815	12721
Indian Institute of Technology (BHU) Varanasi	Industrial Chemistry (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	20141	21701
Indian Institute of Technology (BHU) Varanasi	Industrial Chemistry (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1862	1905
Indian Institute of Technology (BHU) Varanasi	Industrial Chemistry (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	3390	3390
Indian Institute of Technology (BHU) Varanasi	Industrial Chemistry (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	4438	4859
Indian Institute of Technology (BHU) Varanasi	Industrial Chemistry (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	7816	8751
Indian Institute of Technology (BHU) Varanasi	Industrial Chemistry (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	2705	2936
