
Joint Seat Allocation Authority 2025
IITs, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2025-26

 Home
 CSC Login
Opening and Closing Ranks
Round No
Institute Type
Institute Name
Academic Program
Seat Type / Category
Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.

Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
National Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	1990	2203
National Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	3838	3838
National Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	4674	5314
National Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	11230	11230
National Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	431	431
National Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	1877	2756
National Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	4193	4193
National Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1235	1432
National Institute of Technology Delhi	Electrical Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	1747	1747
National Institute of Technology Delhi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	11123	14138
National Institute of Technology Delhi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	23372	26922
National Institute of Technology Delhi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	3475	3782
National Institute of Technology Delhi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	5795	7912
National Institute of Technology Delhi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	10637	19260
National Institute of Technology Delhi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	2095	3201
National Institute of Technology Delhi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	5965	5965
National Institute of Technology Delhi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	1896	2626
National Institute of Technology Delhi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	3817	10056
National Institute of Technology Delhi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	15910	18083
National Institute of Technology Delhi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	304	304
National Institute of Technology Delhi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	1364	1530
National Institute of Technology Delhi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	3096	3096
National Institute of Technology Delhi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	3668	4020
National Institute of Technology Delhi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Female-only (including Supernumerary)	382	382
National Institute of Technology Delhi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	1459	1836
National Institute of Technology Delhi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	4099	4099
National Institute of Technology Delhi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1117	1194
National Institute of Technology Delhi	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	1211	1211
National Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	15878	22008
National Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	37114	40113
National Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	4753	5459
National Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	13075	13899
National Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	25036	25036
National Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	4245	6076
National Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	2982	2982
National Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	5320	5320
National Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	15444	19306
National Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	22256	22256
National Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	1044	1044
National Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	2733	2834
National Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	6095	6857
National Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	11918	13994
National Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	2173	3644
National Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	6227	6227
National Institute of Technology Delhi	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1375	1375
National Institute of Technology Delhi	VLSI Design and Technology (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	14639	14941
National Institute of Technology Delhi	VLSI Design and Technology (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	27153	27153
National Institute of Technology Delhi	VLSI Design and Technology (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	892	892
National Institute of Technology Delhi	VLSI Design and Technology (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	3824	4675
National Institute of Technology Delhi	VLSI Design and Technology (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	8655	8712
National Institute of Technology Delhi	VLSI Design and Technology (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	19609	19609
National Institute of Technology Delhi	VLSI Design and Technology (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	2801	2801
National Institute of Technology Delhi	VLSI Design and Technology (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	12505	12505
National Institute of Technology Delhi	VLSI Design and Technology (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	10835	12202
National Institute of Technology Delhi	VLSI Design and Technology (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	20667	20667
National Institute of Technology Delhi	VLSI Design and Technology (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	4261	4261
National Institute of Technology Delhi	VLSI Design and Technology (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	5082	5189
National Institute of Technology Delhi	VLSI Design and Technology (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	2355	2520
National Institute of Technology Delhi	VLSI Design and Technology (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1078	1078
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	11447	12904
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	20197	21693
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	1027	1027
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	3927	4217
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	8351	8351
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	7745	14137
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	12922	19337
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	1603	2452
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	4913	4913
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	2652	2652
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	3586	3586
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	9538	12124
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	16712	19393
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	1709	1736
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	3234	3234
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	2976	4052
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	8962	9593
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	430	430
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	2263	2675
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1001	1001
National Institute of Technology Durgapur	B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	2213	2213
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	32040	50787
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	48116	49692
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	1768	1768
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	12984	15486
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	17983	17983
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	29666	33516
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	34937	36636
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	5433	7157
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	6167	6167
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	6437	6870
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	11010	11010
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	37549	46181
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	46697	48521
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	2040	2040
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	6675	6776
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	8906	8906
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	13439	15284
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	18619	20903
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	1286	1286
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	6559	7778
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	8108	8108
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2662	3105
National Institute of Technology Durgapur	Bio Technology (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	3999	3999
National Institute of Technology Durgapur	Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))	HS	OPEN	Gender-Neutral	51891	51891
National Institute of Technology Durgapur	Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))	HS	EWS	Female-only (including Supernumerary)	15554	15554
National Institute of Technology Durgapur	Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))	HS	OBC-NCL	Gender-Neutral	34895	34895
National Institute of Technology Durgapur	Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))	HS	SC	Gender-Neutral	2971	2971
National Institute of Technology Durgapur	Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))	OS	OPEN	Gender-Neutral	45366	46336
National Institute of Technology Durgapur	Biotechnology (5 Years, Bachelor and Master of Technology (Dual Degree))	OS	ST	Gender-Neutral	2960	2960
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	29071	35847
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	36240	40520
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	1827	1827
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	10578	11968
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	8365	8365
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	22289	25118
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	24204	30708
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	4882	5924
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	5938	5938
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	3648	4681
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	10226	10226
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	25470	32730
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	42156	45503
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	1949	1949
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	4944	5300
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	6895	6895
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	9386	11221
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	15392	16182
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	936	936
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	5113	6324
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	7731	7731
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1873	2104
National Institute of Technology Durgapur	Chemical Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	3216	3216
National Institute of Technology Durgapur	Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	HS	OPEN	Gender-Neutral	38579	39414
National Institute of Technology Durgapur	Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	HS	OBC-NCL	Gender-Neutral	25607	25607
National Institute of Technology Durgapur	Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	HS	SC	Gender-Neutral	5610	5610
National Institute of Technology Durgapur	Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	OS	OPEN	Gender-Neutral	34076	34076
National Institute of Technology Durgapur	Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	OS	OPEN	Female-only (including Supernumerary)	42302	42302
National Institute of Technology Durgapur	Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))	OS	OBC-NCL	Gender-Neutral	11558	11558
National Institute of Technology Durgapur	Chemistry (5 Years, Integrated Master of Science)	HS	OPEN	Gender-Neutral	51942	56695
National Institute of Technology Durgapur	Chemistry (5 Years, Integrated Master of Science)	HS	OPEN	Female-only (including Supernumerary)	58233	58233
National Institute of Technology Durgapur	Chemistry (5 Years, Integrated Master of Science)	HS	EWS	Gender-Neutral	15447	15447
National Institute of Technology Durgapur	Chemistry (5 Years, Integrated Master of Science)	HS	OBC-NCL	Gender-Neutral	34653	35559
National Institute of Technology Durgapur	Chemistry (5 Years, Integrated Master of Science)	HS	SC	Gender-Neutral	8612	8612
National Institute of Technology Durgapur	Chemistry (5 Years, Integrated Master of Science)	OS	OPEN	Gender-Neutral	40883	47531
National Institute of Technology Durgapur	Chemistry (5 Years, Integrated Master of Science)	OS	OPEN	Female-only (including Supernumerary)	52372	52372
National Institute of Technology Durgapur	Chemistry (5 Years, Integrated Master of Science)	OS	EWS	Gender-Neutral	8059	8059
National Institute of Technology Durgapur	Chemistry (5 Years, Integrated Master of Science)	OS	OBC-NCL	Gender-Neutral	16294	17644
National Institute of Technology Durgapur	Chemistry (5 Years, Integrated Master of Science)	OS	OBC-NCL	Female-only (including Supernumerary)	20927	20927
National Institute of Technology Durgapur	Chemistry (5 Years, Integrated Master of Science)	OS	SC	Gender-Neutral	8023	8023
National Institute of Technology Durgapur	Chemistry (5 Years, Integrated Master of Science)	OS	ST	Gender-Neutral	2934	2934
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	31709	41185
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	51952	53803
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	1238	1238
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	10637	12426
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	21956	21956
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	22230	29144
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	28096	40463
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	4870	6409
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	8820	9663
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	5535	5940
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	6332	6332
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	30006	39540
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	44011	52387
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	5543	5704
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	7871	7871
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	11512	12238
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	19121	20293
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	1009	1009
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	5567	5957
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	8296	8808
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1497	1510
National Institute of Technology Durgapur	Civil Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	2111	2111
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	3827	11096
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	10295	15789
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	151	151
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	1440	2882
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	4772	7300
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	EWS (PwD)	Gender-Neutral	101	101
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	2922	6671
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	10551	14371
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL (PwD)	Gender-Neutral	175	175
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	779	1562
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	1414	4830
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	SC (PwD)	Gender-Neutral	22	22
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	551	2230
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	1103	2477
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	6214	9010
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	10862	12441
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	406	406
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	1127	1306
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	1854	2193
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	1970	3042
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	5494	6855
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	162	162
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	1388	1641
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	2791	2997
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	497	584
National Institute of Technology Durgapur	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	1314	1404
National Institute of Technology Durgapur	Electrical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	11783	21156
National Institute of Technology Durgapur	Electrical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	25959	28348
National Institute of Technology Durgapur	Electrical Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	588	588
National Institute of Technology Durgapur	Electrical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	4628	5695
National Institute of Technology Durgapur	Electrical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	7523	7523
National Institute of Technology Durgapur	Electrical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	12768	15258
National Institute of Technology Durgapur	Electrical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	20961	26056
National Institute of Technology Durgapur	Electrical Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	2894	3265
National Institute of Technology Durgapur	Electrical Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	4799	5348
National Institute of Technology Durgapur	Electrical Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	2833	4171
National Institute of Technology Durgapur	Electrical Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	5372	5372
